"sfGFP_Sens_molecules","mCherry_Sens_molecules","genotype"
503.74,367.24,"22A3_wild_type"
281.21,256.12,"22A3_wild_type"
266.56,331.92,"22A3_wild_type"
367.09,286.2,"22A3_wild_type"
214.21,177.87,"22A3_wild_type"
47.47,55.95,"22A3_wild_type"
668.52,550.4,"22A3_wild_type"
273.88,279.07,"22A3_wild_type"
343.11,328.84,"22A3_wild_type"
931.06,652.33,"22A3_wild_type"
219.3,78.24,"22A3_wild_type"
687.74,702.31,"22A3_wild_type"
231.77,136.91,"22A3_wild_type"
259.97,189.3,"22A3_wild_type"
43.69,52.04,"22A3_wild_type"
222.14,172.52,"22A3_wild_type"
232.13,169.67,"22A3_wild_type"
270.12,252.15,"22A3_wild_type"
90,147.82,"22A3_wild_type"
203.42,274.76,"22A3_wild_type"
165.45,333.31,"22A3_wild_type"
215.63,153.84,"22A3_wild_type"
567.75,583.19,"22A3_wild_type"
220.66,249.49,"22A3_wild_type"
258.79,193.53,"22A3_wild_type"
21.41,62.9,"22A3_wild_type"
155.38,169.16,"22A3_wild_type"
245.96,236.22,"22A3_wild_type"
305.98,304.61,"22A3_wild_type"
46.15,78.14,"22A3_wild_type"
215.01,278.14,"22A3_wild_type"
423.77,450.56,"22A3_wild_type"
261.95,323.01,"22A3_wild_type"
242.2,231.82,"22A3_wild_type"
46.96,103.33,"22A3_wild_type"
1123.39,851.09,"22A3_wild_type"
20.07,39.83,"22A3_wild_type"
267.77,349.45,"22A3_wild_type"
142.11,131.78,"22A3_wild_type"
251.57,216.63,"22A3_wild_type"
32.9,44.35,"22A3_wild_type"
151.77,104.99,"22A3_wild_type"
50.99,114.94,"22A3_wild_type"
104.22,102.88,"22A3_wild_type"
361.42,336.13,"22A3_wild_type"
170.63,236.29,"22A3_wild_type"
180.81,205.17,"22A3_wild_type"
119.96,196.87,"22A3_wild_type"
276.24,171.41,"22A3_wild_type"
1285.41,1132.3,"22A3_wild_type"
443.82,503.06,"22A3_wild_type"
35.33,48.48,"22A3_wild_type"
188.05,143.34,"22A3_wild_type"
127.58,108.11,"22A3_wild_type"
215.52,213.73,"22A3_wild_type"
6.99,47.12,"22A3_wild_type"
96.66,94.58,"22A3_wild_type"
266.78,298.41,"22A3_wild_type"
587.84,600.82,"22A3_wild_type"
102.09,62.15,"22A3_wild_type"
2.54,36.05,"22A3_wild_type"
64.18,84.15,"22A3_wild_type"
233.51,236.1,"22A3_wild_type"
533.08,286.2,"22A3_wild_type"
171.59,122.39,"22A3_wild_type"
47.77,222.57,"22A3_wild_type"
276.45,193.28,"22A3_wild_type"
30.92,52.74,"22A3_wild_type"
378.26,380.39,"22A3_wild_type"
510.81,261.04,"22A3_wild_type"
112.52,155.23,"22A3_wild_type"
245.32,339.56,"22A3_wild_type"
119.26,119.81,"22A3_wild_type"
176.52,184.73,"22A3_wild_type"
423.15,444.85,"22A3_wild_type"
239.78,344.04,"22A3_wild_type"
59.89,124.83,"22A3_wild_type"
242.82,167.77,"22A3_wild_type"
390.4,391.53,"22A3_wild_type"
374.06,423.43,"22A3_wild_type"
245.68,264.54,"22A3_wild_type"
15.17,102.6,"22A3_wild_type"
138.51,94.58,"22A3_wild_type"
5.77,48.21,"22A3_wild_type"
31.86,71.94,"22A3_wild_type"
50.63,150,"22A3_wild_type"
334.78,272.11,"22A3_wild_type"
210.43,308.37,"22A3_wild_type"
207.72,248.34,"22A3_wild_type"
274.56,200.99,"22A3_wild_type"
808.58,729.03,"22A3_wild_type"
553.48,592.02,"22A3_wild_type"
510.47,396.77,"22A3_wild_type"
130.7,168.08,"22A3_wild_type"
524.14,425.53,"22A3_wild_type"
445.01,327.62,"22A3_wild_type"
343.51,438.1,"22A3_wild_type"
382.35,379.72,"22A3_wild_type"
88.57,107.33,"22A3_wild_type"
1011.98,817.02,"22A3_wild_type"
297.93,213.38,"22A3_wild_type"
207.82,155.63,"22A3_wild_type"
296.35,270.9,"22A3_wild_type"
992.74,898.76,"22A3_wild_type"
21.5,60.42,"22A3_wild_type"
139.9,185.55,"22A3_wild_type"
202.07,155.96,"22A3_wild_type"
10.19,116.88,"22A3_wild_type"
223.4,309.26,"22A3_wild_type"
105.63,279.41,"22A3_wild_type"
433.13,462.57,"22A3_wild_type"
36.63,37.34,"22A3_wild_type"
39.35,89.46,"22A3_wild_type"
490.21,428.99,"22A3_wild_type"
162.95,160.19,"22A3_wild_type"
114.15,76.9,"22A3_wild_type"
13.5,37.59,"22A3_wild_type"
172.1,127.48,"22A3_wild_type"
92.47,148.16,"22A3_wild_type"
7.93,32.55,"22A3_wild_type"
675.51,331.69,"22A3_wild_type"
49.79,53.67,"22A3_wild_type"
39.08,65.84,"22A3_wild_type"
986.42,1026,"22A3_wild_type"
21.67,39.86,"22A3_wild_type"
126.6,153.07,"22A3_wild_type"
361.37,429.2,"22A3_wild_type"
66.27,94.25,"22A3_wild_type"
1.72,77.16,"22A3_wild_type"
174.03,197.72,"22A3_wild_type"
50.77,112.01,"22A3_wild_type"
32.13,33.04,"22A3_wild_type"
425.76,241.81,"22A3_wild_type"
318.97,316.88,"22A3_wild_type"
44.69,54.64,"22A3_wild_type"
105.35,131.54,"22A3_wild_type"
35.21,72.66,"22A3_wild_type"
561.1,601,"22A3_wild_type"
340.54,324.91,"22A3_wild_type"
135.69,177,"22A3_wild_type"
19.57,55.68,"22A3_wild_type"
430.09,252.24,"22A3_wild_type"
348.88,457.87,"22A3_wild_type"
152.94,144.61,"22A3_wild_type"
31.24,125.93,"22A3_wild_type"
336.39,202.68,"22A3_wild_type"
171.85,148.93,"22A3_wild_type"
99.69,89.56,"22A3_wild_type"
6.79,48.33,"22A3_wild_type"
822.12,876.29,"22A3_wild_type"
65.97,36.29,"22A3_wild_type"
213.77,127.91,"22A3_wild_type"
82.41,170.14,"22A3_wild_type"
453.87,506.78,"22A3_wild_type"
421.31,293.72,"22A3_wild_type"
232.39,245.09,"22A3_wild_type"
143.6,210.63,"22A3_wild_type"
157.86,268.89,"22A3_wild_type"
493.96,447.51,"22A3_wild_type"
548.8,450.57,"22A3_wild_type"
94.78,101.28,"22A3_wild_type"
294.99,325.13,"22A3_wild_type"
198.96,246.53,"22A3_wild_type"
125.18,125.26,"22A3_wild_type"
0.56,45.4,"22A3_wild_type"
263.3,154.83,"22A3_wild_type"
75.58,194.04,"22A3_wild_type"
467.72,534.46,"22A3_wild_type"
536.39,426.03,"22A3_wild_type"
1.31,85.31,"22A3_wild_type"
192.47,199.37,"22A3_wild_type"
158.78,128.6,"22A3_wild_type"
577.21,347.29,"22A3_wild_type"
345.22,136.51,"22A3_wild_type"
432.71,401.72,"22A3_wild_type"
57.4,92.28,"22A3_wild_type"
7.31,59.62,"22A3_wild_type"
331.6,146.83,"22A3_wild_type"
142.36,156.27,"22A3_wild_type"
455.47,309.27,"22A3_wild_type"
39.84,90.89,"22A3_wild_type"
123.58,109.24,"22A3_wild_type"
427.69,137.41,"22A3_wild_type"
48.05,70.64,"22A3_wild_type"
142.67,260.52,"22A3_wild_type"
11.29,49.13,"22A3_wild_type"
86.54,51.36,"22A3_wild_type"
284.14,110.96,"22A3_wild_type"
3.05,57.2,"22A3_wild_type"
231.74,36.88,"22A3_wild_type"
165.8,270.6,"22A3_wild_type"
16.84,59.89,"22A3_wild_type"
2.62,115.56,"22A3_wild_type"
263.07,105.47,"22A3_wild_type"
91.21,78.23,"22A3_wild_type"
850.9,245.93,"22A3_wild_type"
290.93,221.56,"22A3_wild_type"
57.92,46.84,"22A3_wild_type"
292.08,239.24,"22A3_wild_type"
570.88,220.87,"22A3_wild_type"
269.66,151.21,"22A3_wild_type"
194.04,159.22,"22A3_wild_type"
117.67,50.45,"22A3_wild_type"
294.76,51.97,"22A3_wild_type"
142.07,119.55,"22A3_wild_type"
542.57,180.44,"22A3_wild_type"
1096.35,214.13,"22A3_wild_type"
14.96,59,"22A3_wild_type"
217.9,79.25,"22A3_wild_type"
17.98,32.44,"22A3_wild_type"
541.18,320.47,"22A3_wild_type"
201.97,157.25,"22A3_wild_type"
120.85,166.96,"22A3_wild_type"
38.54,58.34,"22A3_wild_type"
6.28,48.39,"22A3_wild_type"
342.07,252.6,"22A3_wild_type"
452.2,262.05,"22A3_wild_type"
671.73,430.46,"22A3_wild_type"
330.35,213.63,"22A3_wild_type"
6.94,35.32,"22A3_wild_type"
896.33,818.61,"22A3_wild_type"
23.94,144.97,"22A3_wild_type"
477,280.78,"22A3_wild_type"
153.73,290.12,"22A3_wild_type"
346.77,208.09,"22A3_wild_type"
287.36,216.14,"22A3_wild_type"
270.68,218.86,"22A3_wild_type"
19.11,188.85,"22A3_wild_type"
334.19,208.52,"22A3_wild_type"
104.57,62.74,"22A3_wild_type"
298.85,268.31,"22A3_wild_type"
234.09,264.23,"22A3_wild_type"
183.54,312.82,"22A3_wild_type"
734.62,361.31,"22A3_wild_type"
145.94,112.66,"22A3_wild_type"
204.86,225.36,"22A3_wild_type"
11.1,60.27,"22A3_wild_type"
110.91,175,"22A3_wild_type"
299.03,306.08,"22A3_wild_type"
26.41,60.96,"22A3_wild_type"
1239.61,852.22,"22A3_wild_type"
76.56,137.63,"22A3_wild_type"
966.48,948.8,"22A3_wild_type"
258.89,211.99,"22A3_wild_type"
394.57,186.9,"22A3_wild_type"
199.94,281.49,"22A3_wild_type"
320.75,232.7,"22A3_wild_type"
311.13,260.28,"22A3_wild_type"
587.71,444.22,"22A3_wild_type"
36.32,62.66,"22A3_wild_type"
306.02,380.69,"22A3_wild_type"
935.42,772.59,"22A3_wild_type"
183.59,211.05,"22A3_wild_type"
264.61,135.94,"22A3_wild_type"
212.77,280.08,"22A3_wild_type"
246.59,87.38,"22A3_wild_type"
256.26,165.54,"22A3_wild_type"
95.35,159.5,"22A3_wild_type"
137.69,170.02,"22A3_wild_type"
274.83,266.14,"22A3_wild_type"
171.41,182.58,"22A3_wild_type"
201.12,164.12,"22A3_wild_type"
820.25,708.17,"22A3_wild_type"
76.78,83.27,"22A3_wild_type"
236.39,217.21,"22A3_wild_type"
207.6,189.41,"22A3_wild_type"
411.65,403.72,"22A3_wild_type"
209.83,151.72,"22A3_wild_type"
210.81,204.81,"22A3_wild_type"
299.91,268.52,"22A3_wild_type"
287.92,336.08,"22A3_wild_type"
367.25,388.45,"22A3_wild_type"
80.23,115.83,"22A3_wild_type"
183.36,260.01,"22A3_wild_type"
312.15,242.58,"22A3_wild_type"
74.1,108.21,"22A3_wild_type"
358.38,258.33,"22A3_wild_type"
47.43,95.79,"22A3_wild_type"
1047.32,911.03,"22A3_wild_type"
949.29,862.2,"22A3_wild_type"
93.42,148.29,"22A3_wild_type"
324.35,360.91,"22A3_wild_type"
169.46,122.61,"22A3_wild_type"
246.55,240.32,"22A3_wild_type"
73.6,122.72,"22A3_wild_type"
99.29,93.99,"22A3_wild_type"
220.61,177.65,"22A3_wild_type"
374.91,431.85,"22A3_wild_type"
179.06,203.33,"22A3_wild_type"
221.64,207.84,"22A3_wild_type"
144.21,198.36,"22A3_wild_type"
236.54,167.89,"22A3_wild_type"
1092.21,806.94,"22A3_wild_type"
399.55,363.2,"22A3_wild_type"
254.83,182.02,"22A3_wild_type"
404.14,497.87,"22A3_wild_type"
153.81,161.43,"22A3_wild_type"
244.2,213.57,"22A3_wild_type"
264.44,268.61,"22A3_wild_type"
100.82,72.15,"22A3_wild_type"
83.44,56.76,"22A3_wild_type"
89.78,191.08,"22A3_wild_type"
56.27,36.68,"22A3_wild_type"
267.32,165.62,"22A3_wild_type"
29.43,43.86,"22A3_wild_type"
367.98,207.33,"22A3_wild_type"
605.05,303.97,"22A3_wild_type"
185.34,316.79,"22A3_wild_type"
1651.17,1452.58,"22A3_wild_type"
134.53,187.86,"22A3_wild_type"
148.52,193.48,"22A3_wild_type"
145.73,237.59,"22A3_wild_type"
190.46,186.56,"22A3_wild_type"
153.75,181.73,"22A3_wild_type"
158.65,142.38,"22A3_wild_type"
412.53,466.42,"22A3_wild_type"
303.91,311.51,"22A3_wild_type"
87.68,143.36,"22A3_wild_type"
349.19,346.89,"22A3_wild_type"
415.43,342.42,"22A3_wild_type"
24.62,96.17,"22A3_wild_type"
213.79,208.86,"22A3_wild_type"
106.73,48.38,"22A3_wild_type"
24.58,34.65,"22A3_wild_type"
525.32,264.3,"22A3_wild_type"
90.11,133.95,"22A3_wild_type"
79.59,42.64,"22A3_wild_type"
214.43,334.79,"22A3_wild_type"
286.36,301.27,"22A3_wild_type"
812.87,782.88,"22A3_wild_type"
256.09,320.68,"22A3_wild_type"
239.76,181.39,"22A3_wild_type"
1.58,41.77,"22A3_wild_type"
402.8,330.28,"22A3_wild_type"
0.35,34.39,"22A3_wild_type"
144.9,97.62,"22A3_wild_type"
432.01,452.07,"22A3_wild_type"
461.23,374.27,"22A3_wild_type"
72.98,113,"22A3_wild_type"
455.67,376.55,"22A3_wild_type"
29.61,69.94,"22A3_wild_type"
408.26,386.13,"22A3_wild_type"
277.74,360.2,"22A3_wild_type"
117.43,132.11,"22A3_wild_type"
269.45,362.46,"22A3_wild_type"
895.51,767.79,"22A3_wild_type"
190.54,114.62,"22A3_wild_type"
349.08,297,"22A3_wild_type"
231.17,129.61,"22A3_wild_type"
949.85,902.46,"22A3_wild_type"
79.06,236.03,"22A3_wild_type"
206.38,197.11,"22A3_wild_type"
150.83,188.74,"22A3_wild_type"
413.59,393.31,"22A3_wild_type"
33.84,85.45,"22A3_wild_type"
527.95,344.14,"22A3_wild_type"
167.61,109.93,"22A3_wild_type"
73.3,170.14,"22A3_wild_type"
5.76,39.24,"22A3_wild_type"
42.58,102.46,"22A3_wild_type"
207.66,153.33,"22A3_wild_type"
76.36,163.15,"22A3_wild_type"
3.66,32.87,"22A3_wild_type"
23.58,41.57,"22A3_wild_type"
1386.29,1236.45,"22A3_wild_type"
118.98,173.64,"22A3_wild_type"
526.62,502.4,"22A3_wild_type"
1107,1107.23,"22A3_wild_type"
101.43,149.09,"22A3_wild_type"
73.7,175.51,"22A3_wild_type"
12.78,39.89,"22A3_wild_type"
43.05,83.14,"22A3_wild_type"
50.84,85.01,"22A3_wild_type"
30.61,111.9,"22A3_wild_type"
35.27,71.83,"22A3_wild_type"
394.48,343.42,"22A3_wild_type"
503.78,217.44,"22A3_wild_type"
318.87,209.91,"22A3_wild_type"
86.35,54.91,"22A3_wild_type"
46.47,102.64,"22A3_wild_type"
79.01,92.02,"22A3_wild_type"
16.72,135.17,"22A3_wild_type"
177.89,189.22,"22A3_wild_type"
329.98,371.6,"22A3_wild_type"
175.28,125.22,"22A3_wild_type"
455.11,254.89,"22A3_wild_type"
62.93,112.32,"22A3_wild_type"
353.53,199.02,"22A3_wild_type"
683.02,778.48,"22A3_wild_type"
159,133.73,"22A3_wild_type"
94.3,239.33,"22A3_wild_type"
337.09,156.2,"22A3_wild_type"
880.77,917.78,"22A3_wild_type"
9.44,34.12,"22A3_wild_type"
81.45,92.18,"22A3_wild_type"
85.01,139.34,"22A3_wild_type"
330.52,410.94,"22A3_wild_type"
358.51,246.23,"22A3_wild_type"
157.6,195.05,"22A3_wild_type"
146.93,94.58,"22A3_wild_type"
552.21,437.27,"22A3_wild_type"
597.88,462.39,"22A3_wild_type"
24.91,44.11,"22A3_wild_type"
127.86,95.19,"22A3_wild_type"
369.41,278.94,"22A3_wild_type"
43.45,68.81,"22A3_wild_type"
145.53,116.02,"22A3_wild_type"
314.28,252.08,"22A3_wild_type"
126.01,158.44,"22A3_wild_type"
278.9,131.04,"22A3_wild_type"
412.66,592.87,"22A3_wild_type"
235.11,172.45,"22A3_wild_type"
339,279.13,"22A3_wild_type"
593.77,310.59,"22A3_wild_type"
998.47,1287.05,"22A3_wild_type"
176.65,122.48,"22A3_wild_type"
552.38,381.81,"22A3_wild_type"
364.56,152.77,"22A3_wild_type"
391.62,309.2,"22A3_wild_type"
44.53,35.53,"22A3_wild_type"
0.34,41.07,"22A3_wild_type"
33.51,42.05,"22A3_wild_type"
91.57,123.56,"22A3_wild_type"
76.68,111.32,"22A3_wild_type"
370.8,76.98,"22A3_wild_type"
52.11,34.6,"22A3_wild_type"
196.83,294.24,"22A3_wild_type"
3.73,53.2,"22A3_wild_type"
16.38,130.17,"22A3_wild_type"
289.03,57.86,"22A3_wild_type"
191.36,330.76,"22A3_wild_type"
255.24,39.89,"22A3_wild_type"
66.79,40.51,"22A3_wild_type"
728.79,196.52,"22A3_wild_type"
73.23,106.86,"22A3_wild_type"
295.36,171.76,"22A3_wild_type"
61.76,66.29,"22A3_wild_type"
316.04,192.67,"22A3_wild_type"
257.17,158.66,"22A3_wild_type"
92.82,38.51,"22A3_wild_type"
151.7,90.76,"22A3_wild_type"
750.75,188.44,"22A3_wild_type"
5.05,33.68,"22A3_wild_type"
150.09,63.43,"22A3_wild_type"
227.55,35.88,"22A3_wild_type"
18.35,36.76,"22A3_wild_type"
21.65,94.58,"22A3_wild_type"
501.83,116.31,"22A3_wild_type"
19.17,37.98,"22A3_wild_type"
207.94,238.93,"22A3_wild_type"
130.41,43.85,"22A3_wild_type"
44.26,53.77,"22A3_wild_type"
51.56,33.88,"22A3_wild_type"
254.42,153.15,"22A3_wild_type"
355.14,150.74,"22A3_wild_type"
338,310.38,"22A3_wild_type"
21.3,94.58,"22A3_wild_type"
74.04,111.25,"22A3_wild_type"
374.61,670.5,"22A3_wild_type"
264.12,230.05,"22A3_wild_type"
344.53,399.42,"22A3_wild_type"
116.2,54.98,"22A3_wild_type"
73.67,204.19,"22A3_wild_type"
122.95,209.06,"22A3_wild_type"
312.5,391.94,"22A3_wild_type"
3.27,83.19,"22A3_wild_type"
151.72,258.66,"22A3_wild_type"
87.47,151.34,"22A3_wild_type"
362.46,415.41,"22A3_wild_type"
41.74,170.26,"22A3_wild_type"
296.73,70.14,"22A3_wild_type"
55.7,55.25,"22A3_wild_type"
166.79,459.42,"22A3_wild_type"
189.38,228.64,"22A3_wild_type"
55.74,136.48,"22A3_wild_type"
256.49,465.75,"22A3_wild_type"
16.63,53.1,"22A3_wild_type"
344.14,345.32,"22A3_wild_type"
149.31,250.31,"22A3_wild_type"
386.16,299.06,"22A3_wild_type"
85.44,57.33,"22A3_wild_type"
176.4,132.47,"22A3_wild_type"
75.77,165.87,"22A3_wild_type"
193.21,107.88,"22A3_wild_type"
54.82,81.54,"22A3_wild_type"
378.38,341.89,"22A3_wild_type"
25.58,27.57,"22A3_wild_type"
283.92,393.46,"22A3_wild_type"
262.62,252.03,"22A3_wild_type"
432.23,402.64,"22A3_wild_type"
714.56,985.6,"22A3_wild_type"
17.91,50.06,"22A3_wild_type"
70.19,158.27,"22A3_wild_type"
16.01,107.55,"22A3_wild_type"
191.07,159.21,"22A3_wild_type"
236.26,214.38,"22A3_wild_type"
1809.55,1782.09,"22A3_wild_type"
1157.13,1154.93,"22A3_wild_type"
10.59,32.16,"22A3_wild_type"
315.31,341.83,"22A3_wild_type"
262.81,382.44,"22A3_wild_type"
452.77,606.52,"22A3_wild_type"
1771.94,1555.74,"22A3_wild_type"
76.09,51.54,"22A3_wild_type"
374.13,439.1,"22A3_wild_type"
165.6,249.56,"22A3_wild_type"
91.78,108.52,"22A3_wild_type"
1722.99,1107.99,"22A3_wild_type"
92.02,90.87,"22A3_wild_type"
96.48,156.6,"22A3_wild_type"
49.29,61.77,"22A3_wild_type"
265.25,401.45,"22A3_wild_type"
89.54,201.56,"22A3_wild_type"
27.5,59.95,"22A3_wild_type"
292.56,312.03,"22A3_wild_type"
56.37,376.95,"22A3_wild_type"
197.06,303.67,"22A3_wild_type"
16.26,33.22,"22A3_wild_type"
125.73,230.69,"22A3_wild_type"
39.18,53.67,"22A3_wild_type"
418.48,279.42,"22A3_wild_type"
31.22,151.43,"22A3_wild_type"
215.53,168.93,"22A3_wild_type"
53.59,36.83,"22A3_wild_type"
34.93,80.05,"22A3_wild_type"
29.58,77.45,"22A3_wild_type"
275.41,402.38,"22A3_wild_type"
469.55,595.86,"22A3_wild_type"
1157.96,1138.84,"22A3_wild_type"
88.73,175.46,"22A3_wild_type"
131.45,323.08,"22A3_wild_type"
62.54,76.85,"22A3_wild_type"
26.85,67.76,"22A3_wild_type"
4.88,39.43,"22A3_wild_type"
57.46,128.49,"22A3_wild_type"
1186.89,1307.21,"22A3_wild_type"
82.93,137.2,"22A3_wild_type"
355.88,489.37,"22A3_wild_type"
26.29,143.4,"22A3_wild_type"
33.67,151.76,"22A3_wild_type"
367.78,461.79,"22A3_wild_type"
379.75,541.07,"22A3_wild_type"
504.83,469.85,"22A3_wild_type"
490.64,370.22,"22A3_wild_type"
374.4,312.79,"22A3_wild_type"
107.54,256.28,"22A3_wild_type"
60.99,72.83,"22A3_wild_type"
172.76,156.33,"22A3_wild_type"
351.69,408.7,"22A3_wild_type"
22.27,39.3,"22A3_wild_type"
14.72,46.8,"22A3_wild_type"
277.75,325.63,"22A3_wild_type"
167.99,276.11,"22A3_wild_type"
1366.89,1978.61,"22A3_wild_type"
471.03,396.86,"22A3_wild_type"
53.85,85.37,"22A3_wild_type"
483.91,672.89,"22A3_wild_type"
154.74,176.76,"22A3_wild_type"
303.82,355.86,"22A3_wild_type"
348.77,462.34,"22A3_wild_type"
546.18,904.09,"22A3_wild_type"
339.53,519.01,"22A3_wild_type"
146.31,106.61,"22A3_wild_type"
423.08,811,"22A3_wild_type"
592.59,625.63,"22A3_wild_type"
44.7,130.49,"22A3_wild_type"
271.37,381.76,"22A3_wild_type"
435.31,295.26,"22A3_wild_type"
351.92,370.32,"22A3_wild_type"
471.43,442.83,"22A3_wild_type"
193.77,204.82,"22A3_wild_type"
17.54,112.38,"22A3_wild_type"
1098.43,1277.07,"22A3_wild_type"
270.94,117.87,"22A3_wild_type"
94.63,222.66,"22A3_wild_type"
521.45,528.54,"22A3_wild_type"
1510.64,1701.53,"22A3_wild_type"
176.95,307.41,"22A3_wild_type"
64.62,135.5,"22A3_wild_type"
488.04,680.94,"22A3_wild_type"
232.01,328.22,"22A3_wild_type"
225.44,385.79,"22A3_wild_type"
205.89,177.3,"22A3_wild_type"
192.05,166.56,"22A3_wild_type"
74.21,148.63,"22A3_wild_type"
316.17,362.58,"22A3_wild_type"
97.47,92.95,"22A3_wild_type"
11.76,89.6,"22A3_wild_type"
186.66,351.19,"22A3_wild_type"
72.2,284,"22A3_wild_type"
260.48,423.63,"22A3_wild_type"
96.68,63.18,"22A3_wild_type"
388.51,490.28,"22A3_wild_type"
380.58,379.02,"22A3_wild_type"
702.99,925.65,"22A3_wild_type"
259.28,285.11,"22A3_wild_type"
135.27,118.57,"22A3_wild_type"
283.16,346.04,"22A3_wild_type"
31.16,86.72,"22A3_wild_type"
139.03,73.21,"22A3_wild_type"
389.96,421.08,"22A3_wild_type"
474.49,416.61,"22A3_wild_type"
300.52,402.69,"22A3_wild_type"
534.93,552.82,"22A3_wild_type"
29.56,148.9,"22A3_wild_type"
185.91,253.1,"22A3_wild_type"
25.31,104.94,"22A3_wild_type"
147.43,228.84,"22A3_wild_type"
176.57,212.48,"22A3_wild_type"
26.9,104.09,"22A3_wild_type"
244.27,312.82,"22A3_wild_type"
314.43,509.73,"22A3_wild_type"
227.29,406.57,"22A3_wild_type"
189.89,298.44,"22A3_wild_type"
140.94,175.4,"22A3_wild_type"
407.04,563.65,"22A3_wild_type"
44.23,38.3,"22A3_wild_type"
98.33,98.96,"22A3_wild_type"
13.4,39.63,"22A3_wild_type"
53.98,223.82,"22A3_wild_type"
180.74,167.38,"22A3_wild_type"
348.46,313.55,"22A3_wild_type"
434.41,398.29,"22A3_wild_type"
110.75,218.46,"22A3_wild_type"
51.77,47.02,"22A3_wild_type"
211,237.83,"22A3_wild_type"
90.4,126.71,"22A3_wild_type"
273.74,260.21,"22A3_wild_type"
108.48,194.37,"22A3_wild_type"
355.48,466.04,"22A3_wild_type"
37.92,290.93,"22A3_wild_type"
209.36,170.47,"22A3_wild_type"
233.63,424.49,"22A3_wild_type"
234.37,268.72,"22A3_wild_type"
187.86,241.43,"22A3_wild_type"
26.78,63.78,"22A3_wild_type"
50.12,258.85,"22A3_wild_type"
578.64,429.51,"22A3_wild_type"
13.84,154.2,"22A3_wild_type"
82.14,174.69,"22A3_wild_type"
109.26,118.8,"22A3_wild_type"
279.54,166.17,"22A3_wild_type"
324.29,402.62,"22A3_wild_type"
231.08,423.12,"22A3_wild_type"
299.14,316.59,"22A3_wild_type"
132.89,65.37,"22A3_wild_type"
178.53,180.46,"22A3_wild_type"
505.62,541.45,"22A3_wild_type"
102.92,364.12,"22A3_wild_type"
113.85,113.84,"22A3_wild_type"
23.81,85.17,"22A3_wild_type"
104.76,118.56,"22A3_wild_type"
140.49,155.38,"22A3_wild_type"
57.12,28.14,"22A3_wild_type"
779.06,1094.23,"22A3_wild_type"
154.24,194.55,"22A3_wild_type"
58.3,120.07,"22A3_wild_type"
230.05,116.49,"22A3_wild_type"
140.12,355.76,"22A3_wild_type"
253.86,381.64,"22A3_wild_type"
63.62,119.51,"22A3_wild_type"
156.08,57.18,"22A3_wild_type"
17.73,53.47,"22A3_wild_type"
53.95,29.62,"22A3_wild_type"
533.79,533.45,"22A3_wild_type"
213.72,268.85,"22A3_wild_type"
228.44,273.58,"22A3_wild_type"
13.44,34.13,"22A3_wild_type"
464.41,495.07,"22A3_wild_type"
98.81,139.44,"22A3_wild_type"
96.83,148.96,"22A3_wild_type"
151.03,171.43,"22A3_wild_type"
192.41,92.46,"22A3_wild_type"
59.88,29.9,"22A3_wild_type"
172.54,257.72,"22A3_wild_type"
182.47,100.7,"22A3_wild_type"
400.81,315.65,"22A3_wild_type"
156.77,359.63,"22A3_wild_type"
848.99,742.05,"22A3_wild_type"
225.15,128.38,"22A3_wild_type"
167.12,336.67,"22A3_wild_type"
43.02,118.92,"22A3_wild_type"
155.35,221.03,"22A3_wild_type"
9.06,32.02,"22A3_wild_type"
41.82,46.52,"22A3_wild_type"
37.07,49.74,"22A3_wild_type"
63.89,61.78,"22A3_wild_type"
25.86,155.22,"22A3_wild_type"
174.75,53.41,"22A3_wild_type"
29.83,54.87,"22A3_wild_type"
225.23,110.42,"22A3_wild_type"
6.52,42.55,"22A3_wild_type"
57.43,95.3,"22A3_wild_type"
248.49,360.62,"22A3_wild_type"
127.94,263.9,"22A3_wild_type"
264.13,161.8,"22A3_wild_type"
115.29,126.42,"22A3_wild_type"
167.55,198.85,"22A3_wild_type"
32.88,72.86,"22A3_wild_type"
45.21,35.43,"22A3_wild_type"
136.02,85.27,"22A3_wild_type"
414.11,255.27,"22A3_wild_type"
2.95,38.13,"22A3_wild_type"
45.48,54.8,"22A3_wild_type"
87.92,58.53,"22A3_wild_type"
30.3,65.41,"22A3_wild_type"
372.57,75.08,"22A3_wild_type"
46.64,116.38,"22A3_wild_type"
116.67,224.51,"22A3_wild_type"
151.12,72.56,"22A3_wild_type"
59.31,50.41,"22A3_wild_type"
43.35,117.43,"22A3_wild_type"
46.35,58.9,"22A3_wild_type"
91.92,58.02,"22A3_wild_type"
58.17,30.04,"22A3_wild_type"
110.11,64.2,"22A3_wild_type"
112.16,133.92,"22A3_wild_type"
159.97,54.8,"22A3_wild_type"
20.3,37.81,"22A3_wild_type"
20.87,83.64,"22A3_wild_type"
12.12,42.31,"22A3_wild_type"
144.79,78.79,"22A3_wild_type"
6.07,31.54,"22A3_wild_type"
193.41,71.31,"22A3_wild_type"
39.3,39.13,"22A3_wild_type"
33.73,82.02,"22A3_wild_type"
27.7,108.7,"22A3_wild_type"
7.75,60.17,"22A3_wild_type"
151.62,106.98,"22A3_wild_type"
320.25,94.27,"22A3_wild_type"
351.2,263.48,"22A3_wild_type"
658.07,752.49,"22A3_wild_type"
69.76,55.33,"22A3_wild_type"
292.94,391,"22A3_wild_type"
197.65,212.2,"22A3_wild_type"
