"sfGFP_Sens_molecules","mCherry_Sens_molecules","genotype"
430.02,244.21,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
371.36,28.34,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
799.63,578.29,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
56.22,36.43,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
59.49,7.15,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1155.38,560.02,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
841.01,388.62,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1464.71,339.1,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
574.53,382.95,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
475.42,244.88,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
145.85,116.38,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
251.52,150.2,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1102.85,486.06,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
657.31,513.08,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
28.99,78.72,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
295.25,119.02,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
10.11,78.71,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1299.78,288.46,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
303.99,131.9,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
3505.34,2924.97,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
705.65,333.49,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
377.37,165.29,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
565.55,255.41,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
949.79,808.04,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
132.07,71.33,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
852.3,315.6,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1502.67,842.15,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
182.64,354.21,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
291.39,100.31,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
447.91,67.71,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
290.02,290.61,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1251.86,1019.08,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1550.6,1117.95,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
326.31,55.23,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1416.28,824.29,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1125.52,815.97,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
213.27,31.2,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
32.6,17.05,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
986.46,473.38,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
39.77,1.31,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
962.07,412.69,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
509.67,357.38,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1539.44,1099.73,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
292.81,251.52,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
159.64,9.59,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
116.84,210.24,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
62.26,3.81,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
750.04,578.19,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
631.99,239.93,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
7.06,17.71,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
579.29,228.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
922.55,522.48,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1416.7,639.69,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
551.28,623.54,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
259.78,71.86,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
521.54,662.16,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
877.9,559.67,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1460.14,1033.56,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
26.53,29.02,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1700.02,1128.82,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
484.63,469.13,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
213.24,76.19,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
317.27,271.27,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
219.25,54.53,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2206.62,1017.3,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2050.17,1099.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1611.91,1637.06,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1975.26,1942.32,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
167.55,8.04,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
953.36,835.07,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
692.41,333.12,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1348.47,1670.6,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1582.68,891.36,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
109.31,18.16,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1457.4,928.29,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
283.75,121.62,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
270.53,165.21,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
699.23,285.61,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
651.76,206.87,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
615.84,467.42,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
511.97,145.45,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
6.61,50.3,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
87.6,5.67,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
432.25,75.68,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
571.9,249.02,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
593.5,474.71,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
449.41,271.56,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
710.5,280.66,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
353.15,22.15,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1439.32,1679.89,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
237.63,64.35,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
61.99,1.17,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1056.52,449.18,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1025.08,689.31,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
603.97,243.17,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
577.5,378.12,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
323.61,146.87,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
58.58,76.99,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
377.92,70.67,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1341.01,1037.31,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
670.25,416.65,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1947.37,1282.49,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
642.94,298.67,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
3593,2309.22,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1000.22,861.99,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
355.74,171.69,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
260.54,179.19,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
279.82,12.11,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
214.81,13.56,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
836.42,544.28,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
427.66,227.03,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
216,89.6,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
167.72,151.88,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1045.15,514.69,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
859.97,612.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
614.58,329.51,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1080.49,659.57,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
317.55,158.09,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
382.7,47.52,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
428.61,295.68,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
212.79,52.06,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
160.92,91.63,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1131.94,805.11,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
486.31,279.5,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1326.61,790.68,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
481.19,41.54,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
611.04,183.92,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
232.3,162.35,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1014.6,946.66,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
855.82,690.63,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
762.95,354.59,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
348.64,132.16,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
431.45,278.09,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
201.9,166.1,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1069.04,505.42,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
220.71,95.92,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
102.22,2.61,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2314.2,1797.73,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1229.25,845.72,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
148.18,154.11,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
224.43,45.1,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
460.73,81.46,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
290.6,433.1,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
412.05,23.56,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
789.82,419.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
589.66,258.18,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
3158.51,2399.59,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
46.79,51.66,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
17.48,53.94,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
235.51,132.95,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
308.32,303.6,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2742.97,2188.26,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
767.01,327.3,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
311.28,52.09,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
625.35,110.82,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
439.35,332.09,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1416.05,841.88,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
668.68,625.95,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
431.81,216.37,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
3092.22,1430.5,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1593.89,956.03,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
682.02,361.86,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
874.49,683.76,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
120.55,211.44,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
687.58,486.4,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
132.41,50.76,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
435.25,290.06,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
406.45,481.01,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
127.22,9.57,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
652.78,434.45,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1211.54,909.74,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
765.22,167.93,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
346.94,412.65,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
443.28,255.04,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1223.54,926.84,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
430.27,339.08,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
768.36,429.53,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1146.64,1541.84,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
714.92,347.52,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
116.3,20.1,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
573.45,199.68,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
309.97,338.62,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
983.29,914.97,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1289.87,986.14,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
862,319.58,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1695.16,1118.16,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
482.7,285.68,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1171.2,739.82,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
399.94,283.22,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1022.55,483.09,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
944.35,194.25,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
525.5,102.22,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
3434.51,1912.11,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
828.8,353.72,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1045.2,341.97,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
423.38,148.07,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1700.76,1436.69,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
788.6,289.11,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
461.62,88.37,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
854.59,501.57,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
235.13,187.81,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
581.78,360.11,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
495.54,483.84,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1286.25,656.3,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
286.18,153.44,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1106.73,560.44,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
387.5,457.71,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
897.48,231.32,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
118.32,2.12,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
142.72,10.74,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
108.2,5.26,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
459.54,223.7,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1396.75,589.02,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
771.51,389.97,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
132.35,13.95,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
33.03,33.86,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
52.61,91.42,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
511.17,245.73,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
885.92,464.6,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
96.81,21.45,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
282.15,147.26,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
399.97,227.05,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
931.83,383.42,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
129.05,100.5,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
607.88,241.8,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
18.11,38.57,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1533.09,534.24,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2.48,14.73,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1763.7,450.76,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
384.75,332.92,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
671.44,269.34,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
163.45,11.84,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
22.46,5.52,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
431.02,251.18,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
3.44,172.06,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
488.79,238.29,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
804.38,509.11,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1171.99,719.11,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
399.58,244.6,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
494.65,250.96,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1033.14,333.92,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
731.12,280.28,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
739.85,395.3,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1166.96,296.23,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
763.81,67.26,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
279.3,184.32,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
24.99,60.46,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
309.47,185.4,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
587.58,307.71,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
167.14,69.77,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
8.4,1.33,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
300.53,5.25,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
676.15,169.8,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
850.48,212.22,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
999.8,214.25,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
122.04,88.3,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
462.77,151.74,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
138.72,50.64,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1.25,4.58,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
434.84,260.66,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
564.78,231.29,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
598.69,122.12,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
197.11,62.67,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
214.5,125.69,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1160.93,446.71,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
626.84,86.3,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2737.39,766.87,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
555.6,295.29,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
507.2,145.11,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
761.04,361.49,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
170.71,13.36,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
355.63,70.05,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
454.54,181.25,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
95.44,20.53,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2979.9,882.96,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
608.06,205.31,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
949.87,376.54,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
430.49,169.47,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
76.98,32.98,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
632.94,440.27,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
243.89,44.42,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
234.87,103.62,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
118.5,183.48,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
393.78,200.03,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
662.83,449.51,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
490.28,238.84,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
302.05,129.96,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
305.06,185.59,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
8.85,33.9,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
80.67,28.24,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
400.26,109.73,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
122.81,25.16,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
594.37,138.51,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
106.09,11.1,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
63.69,1.57,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
89.56,71.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
952.99,299.12,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
603.2,382.53,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
201.38,37.52,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
730.74,165.04,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
312.3,146.1,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
140.21,24.94,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
494.8,301.86,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
733.66,507.93,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
852.89,253.94,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
224.79,122.62,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
405.44,41.68,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
359.46,120.95,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1839.18,890,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
352.88,123.18,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
123.45,198.43,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
222.39,168.62,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
361.34,229.08,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1865.82,895.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
188.59,52.7,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
159.31,354.47,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
306.19,118.37,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1419.07,1042.13,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
860.53,170.23,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
249.81,226.04,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2597.26,1123,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
452.97,314.19,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
666.48,506.42,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
654.02,257.89,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1362.09,610.62,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1832.9,922.63,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
257.31,101.94,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
472.81,244.37,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
664.09,403.03,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
593.16,314.32,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
711.79,238.79,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
369.91,200.36,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
297.37,129.81,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
412.19,188.78,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
602.32,287.55,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1889.49,523.91,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1859.7,1198.65,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
94.81,172.07,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
3443.26,1601.02,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
432.64,211,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
450.44,248.74,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
271.52,242.51,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
464.17,308.19,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
788.49,327,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
250.44,133.74,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
3538.05,1598.42,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
121.45,139.13,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1310.81,391.02,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
498.12,136.47,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
318.81,0.36,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
608.43,15.83,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1462.67,727.87,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1035.57,220.9,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
974.55,341.12,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
452.16,246.24,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
