"sfGFP_Sens_molecules","mCherry_Sens_molecules","genotype"
17.11,26.67,"Tandem sfGFP-mCherry-Sens"
42.22,35.07,"Tandem sfGFP-mCherry-Sens"
66.98,39.4,"Tandem sfGFP-mCherry-Sens"
85.55,42.42,"Tandem sfGFP-mCherry-Sens"
57.8,57.36,"Tandem sfGFP-mCherry-Sens"
213.55,71.33,"Tandem sfGFP-mCherry-Sens"
264.9,222.77,"Tandem sfGFP-mCherry-Sens"
182.35,114.54,"Tandem sfGFP-mCherry-Sens"
35.11,26.83,"Tandem sfGFP-mCherry-Sens"
69.19,32.25,"Tandem sfGFP-mCherry-Sens"
526.93,342.97,"Tandem sfGFP-mCherry-Sens"
160.17,157.79,"Tandem sfGFP-mCherry-Sens"
48.57,66.46,"Tandem sfGFP-mCherry-Sens"
115.85,88.94,"Tandem sfGFP-mCherry-Sens"
266.17,148.73,"Tandem sfGFP-mCherry-Sens"
39.85,35.13,"Tandem sfGFP-mCherry-Sens"
208.34,184.56,"Tandem sfGFP-mCherry-Sens"
192.4,132.14,"Tandem sfGFP-mCherry-Sens"
34.52,49.72,"Tandem sfGFP-mCherry-Sens"
20.95,42.99,"Tandem sfGFP-mCherry-Sens"
106.85,139.84,"Tandem sfGFP-mCherry-Sens"
55.47,30.64,"Tandem sfGFP-mCherry-Sens"
95.51,68.98,"Tandem sfGFP-mCherry-Sens"
178.53,124.25,"Tandem sfGFP-mCherry-Sens"
44.87,26.96,"Tandem sfGFP-mCherry-Sens"
32.77,26.66,"Tandem sfGFP-mCherry-Sens"
46.33,41.81,"Tandem sfGFP-mCherry-Sens"
28.25,38.64,"Tandem sfGFP-mCherry-Sens"
41.76,28.92,"Tandem sfGFP-mCherry-Sens"
146,95.13,"Tandem sfGFP-mCherry-Sens"
99.04,64.66,"Tandem sfGFP-mCherry-Sens"
72.4,41.59,"Tandem sfGFP-mCherry-Sens"
86.32,50.43,"Tandem sfGFP-mCherry-Sens"
41.3,65.85,"Tandem sfGFP-mCherry-Sens"
114.43,109.01,"Tandem sfGFP-mCherry-Sens"
31.05,50.78,"Tandem sfGFP-mCherry-Sens"
45.52,74.61,"Tandem sfGFP-mCherry-Sens"
245.05,193.03,"Tandem sfGFP-mCherry-Sens"
230.05,278.41,"Tandem sfGFP-mCherry-Sens"
38.7,44.27,"Tandem sfGFP-mCherry-Sens"
94.45,113.72,"Tandem sfGFP-mCherry-Sens"
16.17,35.8,"Tandem sfGFP-mCherry-Sens"
59.49,38.02,"Tandem sfGFP-mCherry-Sens"
170.34,160.88,"Tandem sfGFP-mCherry-Sens"
37.93,31.58,"Tandem sfGFP-mCherry-Sens"
39.76,71.85,"Tandem sfGFP-mCherry-Sens"
2.07,41.05,"Tandem sfGFP-mCherry-Sens"
72.73,46.39,"Tandem sfGFP-mCherry-Sens"
8.39,53.65,"Tandem sfGFP-mCherry-Sens"
219.44,152.18,"Tandem sfGFP-mCherry-Sens"
19.33,41.06,"Tandem sfGFP-mCherry-Sens"
184.54,33.16,"Tandem sfGFP-mCherry-Sens"
49.39,60.66,"Tandem sfGFP-mCherry-Sens"
131.72,83.47,"Tandem sfGFP-mCherry-Sens"
166.5,99.61,"Tandem sfGFP-mCherry-Sens"
129.69,32.01,"Tandem sfGFP-mCherry-Sens"
509.15,331.64,"Tandem sfGFP-mCherry-Sens"
140.53,38.05,"Tandem sfGFP-mCherry-Sens"
181.98,77.2,"Tandem sfGFP-mCherry-Sens"
121.69,53.25,"Tandem sfGFP-mCherry-Sens"
129.62,70.56,"Tandem sfGFP-mCherry-Sens"
10.87,29.94,"Tandem sfGFP-mCherry-Sens"
179.72,64.02,"Tandem sfGFP-mCherry-Sens"
187.24,89.05,"Tandem sfGFP-mCherry-Sens"
68.3,47.79,"Tandem sfGFP-mCherry-Sens"
81.85,29.3,"Tandem sfGFP-mCherry-Sens"
100.96,63.16,"Tandem sfGFP-mCherry-Sens"
417.91,280.39,"Tandem sfGFP-mCherry-Sens"
148.7,72.33,"Tandem sfGFP-mCherry-Sens"
151,69.92,"Tandem sfGFP-mCherry-Sens"
143.22,62.38,"Tandem sfGFP-mCherry-Sens"
233.3,133.46,"Tandem sfGFP-mCherry-Sens"
45.23,36.55,"Tandem sfGFP-mCherry-Sens"
71.99,122.33,"Tandem sfGFP-mCherry-Sens"
58.64,28.26,"Tandem sfGFP-mCherry-Sens"
174.25,139.99,"Tandem sfGFP-mCherry-Sens"
182.56,104.91,"Tandem sfGFP-mCherry-Sens"
72.11,31.32,"Tandem sfGFP-mCherry-Sens"
402.14,350.02,"Tandem sfGFP-mCherry-Sens"
80.21,78.28,"Tandem sfGFP-mCherry-Sens"
220.4,123.3,"Tandem sfGFP-mCherry-Sens"
101.1,45.93,"Tandem sfGFP-mCherry-Sens"
692.17,369.57,"Tandem sfGFP-mCherry-Sens"
53.46,61.42,"Tandem sfGFP-mCherry-Sens"
183.63,92.9,"Tandem sfGFP-mCherry-Sens"
204.4,129.79,"Tandem sfGFP-mCherry-Sens"
129.27,65.66,"Tandem sfGFP-mCherry-Sens"
127.02,115.97,"Tandem sfGFP-mCherry-Sens"
258.38,251.32,"Tandem sfGFP-mCherry-Sens"
410.7,221.7,"Tandem sfGFP-mCherry-Sens"
25.83,44.47,"Tandem sfGFP-mCherry-Sens"
174.28,165.78,"Tandem sfGFP-mCherry-Sens"
10.18,26.48,"Tandem sfGFP-mCherry-Sens"
145.26,91.88,"Tandem sfGFP-mCherry-Sens"
261.2,132,"Tandem sfGFP-mCherry-Sens"
157.21,114.21,"Tandem sfGFP-mCherry-Sens"
281.27,110.52,"Tandem sfGFP-mCherry-Sens"
171.99,94.02,"Tandem sfGFP-mCherry-Sens"
81.75,68.98,"Tandem sfGFP-mCherry-Sens"
92.91,73.98,"Tandem sfGFP-mCherry-Sens"
17.37,29.55,"Tandem sfGFP-mCherry-Sens"
12.98,45.65,"Tandem sfGFP-mCherry-Sens"
88.34,52.55,"Tandem sfGFP-mCherry-Sens"
87.96,49.73,"Tandem sfGFP-mCherry-Sens"
13.81,50.23,"Tandem sfGFP-mCherry-Sens"
138.09,126.49,"Tandem sfGFP-mCherry-Sens"
132.47,58,"Tandem sfGFP-mCherry-Sens"
164.23,81.17,"Tandem sfGFP-mCherry-Sens"
26.34,29.25,"Tandem sfGFP-mCherry-Sens"
172.46,94.34,"Tandem sfGFP-mCherry-Sens"
13.34,36.77,"Tandem sfGFP-mCherry-Sens"
75.97,112.79,"Tandem sfGFP-mCherry-Sens"
26.64,27.84,"Tandem sfGFP-mCherry-Sens"
6.4,55.49,"Tandem sfGFP-mCherry-Sens"
123.57,52.23,"Tandem sfGFP-mCherry-Sens"
3.69,43.39,"Tandem sfGFP-mCherry-Sens"
146.66,193.65,"Tandem sfGFP-mCherry-Sens"
539.25,528.92,"Tandem sfGFP-mCherry-Sens"
141.4,186.78,"Tandem sfGFP-mCherry-Sens"
445.35,584.46,"Tandem sfGFP-mCherry-Sens"
70.09,194.33,"Tandem sfGFP-mCherry-Sens"
22.28,24.57,"Tandem sfGFP-mCherry-Sens"
1026.22,1077.46,"Tandem sfGFP-mCherry-Sens"
156.51,121.06,"Tandem sfGFP-mCherry-Sens"
169.99,159.81,"Tandem sfGFP-mCherry-Sens"
1028.53,1175.22,"Tandem sfGFP-mCherry-Sens"
183.05,276.39,"Tandem sfGFP-mCherry-Sens"
132.8,177.7,"Tandem sfGFP-mCherry-Sens"
424.07,599.05,"Tandem sfGFP-mCherry-Sens"
1102.79,1534.04,"Tandem sfGFP-mCherry-Sens"
1274.01,1545.89,"Tandem sfGFP-mCherry-Sens"
191.52,296.86,"Tandem sfGFP-mCherry-Sens"
2675.03,3043.58,"Tandem sfGFP-mCherry-Sens"
716.79,862.42,"Tandem sfGFP-mCherry-Sens"
352.13,478.87,"Tandem sfGFP-mCherry-Sens"
16.58,15.47,"Tandem sfGFP-mCherry-Sens"
2285.14,2407.08,"Tandem sfGFP-mCherry-Sens"
1060.81,1181.12,"Tandem sfGFP-mCherry-Sens"
322.97,419.36,"Tandem sfGFP-mCherry-Sens"
273.17,365.45,"Tandem sfGFP-mCherry-Sens"
1245.16,1243.22,"Tandem sfGFP-mCherry-Sens"
1719.94,2002.02,"Tandem sfGFP-mCherry-Sens"
331.16,512.4,"Tandem sfGFP-mCherry-Sens"
160.53,303.3,"Tandem sfGFP-mCherry-Sens"
101.97,161.23,"Tandem sfGFP-mCherry-Sens"
26.84,14.13,"Tandem sfGFP-mCherry-Sens"
32.87,39.73,"Tandem sfGFP-mCherry-Sens"
520.51,470.09,"Tandem sfGFP-mCherry-Sens"
834.79,1246.47,"Tandem sfGFP-mCherry-Sens"
1000.55,714.04,"Tandem sfGFP-mCherry-Sens"
1377.97,1491.06,"Tandem sfGFP-mCherry-Sens"
0.06,40.36,"Tandem sfGFP-mCherry-Sens"
1661.41,1856.46,"Tandem sfGFP-mCherry-Sens"
15.09,22.37,"Tandem sfGFP-mCherry-Sens"
488.9,607.74,"Tandem sfGFP-mCherry-Sens"
807.85,815.74,"Tandem sfGFP-mCherry-Sens"
286.11,398.73,"Tandem sfGFP-mCherry-Sens"
547.03,843.66,"Tandem sfGFP-mCherry-Sens"
838.64,1108.67,"Tandem sfGFP-mCherry-Sens"
79.46,127.33,"Tandem sfGFP-mCherry-Sens"
341.67,420.57,"Tandem sfGFP-mCherry-Sens"
701.69,832.1,"Tandem sfGFP-mCherry-Sens"
133.29,186.08,"Tandem sfGFP-mCherry-Sens"
581.68,714.5,"Tandem sfGFP-mCherry-Sens"
20.23,31.6,"Tandem sfGFP-mCherry-Sens"
12.81,23.43,"Tandem sfGFP-mCherry-Sens"
974.73,1165.77,"Tandem sfGFP-mCherry-Sens"
175.8,171.8,"Tandem sfGFP-mCherry-Sens"
218.48,320.78,"Tandem sfGFP-mCherry-Sens"
51.48,98.57,"Tandem sfGFP-mCherry-Sens"
316.94,411.04,"Tandem sfGFP-mCherry-Sens"
10.17,23.07,"Tandem sfGFP-mCherry-Sens"
1137.03,1559.34,"Tandem sfGFP-mCherry-Sens"
1113.26,1346.54,"Tandem sfGFP-mCherry-Sens"
347.35,364.01,"Tandem sfGFP-mCherry-Sens"
184.73,337.72,"Tandem sfGFP-mCherry-Sens"
201.12,212.95,"Tandem sfGFP-mCherry-Sens"
84.11,132.67,"Tandem sfGFP-mCherry-Sens"
108.13,216.36,"Tandem sfGFP-mCherry-Sens"
1126.39,1538.01,"Tandem sfGFP-mCherry-Sens"
2953.97,3357.5,"Tandem sfGFP-mCherry-Sens"
1.38,33.81,"Tandem sfGFP-mCherry-Sens"
1696.21,2276.36,"Tandem sfGFP-mCherry-Sens"
228.42,462.01,"Tandem sfGFP-mCherry-Sens"
352.28,506.38,"Tandem sfGFP-mCherry-Sens"
884.34,1063.85,"Tandem sfGFP-mCherry-Sens"
1584.97,2065.11,"Tandem sfGFP-mCherry-Sens"
23.48,46.97,"Tandem sfGFP-mCherry-Sens"
1620.76,1958.93,"Tandem sfGFP-mCherry-Sens"
315.95,437.93,"Tandem sfGFP-mCherry-Sens"
495.08,736.53,"Tandem sfGFP-mCherry-Sens"
61.95,51.56,"Tandem sfGFP-mCherry-Sens"
86.04,164.53,"Tandem sfGFP-mCherry-Sens"
1309.4,1812.14,"Tandem sfGFP-mCherry-Sens"
390.44,557.7,"Tandem sfGFP-mCherry-Sens"
1285.3,1241.35,"Tandem sfGFP-mCherry-Sens"
749.2,933.56,"Tandem sfGFP-mCherry-Sens"
459.89,563.31,"Tandem sfGFP-mCherry-Sens"
103.28,136,"Tandem sfGFP-mCherry-Sens"
242.77,350.23,"Tandem sfGFP-mCherry-Sens"
136.06,330.77,"Tandem sfGFP-mCherry-Sens"
639.3,892.56,"Tandem sfGFP-mCherry-Sens"
1077.42,1157.25,"Tandem sfGFP-mCherry-Sens"
24.97,30.08,"Tandem sfGFP-mCherry-Sens"
328.68,516.6,"Tandem sfGFP-mCherry-Sens"
273.79,435.04,"Tandem sfGFP-mCherry-Sens"
86.3,252.3,"Tandem sfGFP-mCherry-Sens"
34.07,41.43,"Tandem sfGFP-mCherry-Sens"
1826.24,2295.05,"Tandem sfGFP-mCherry-Sens"
7.19,35.46,"Tandem sfGFP-mCherry-Sens"
291.4,381.78,"Tandem sfGFP-mCherry-Sens"
12.88,70.73,"Tandem sfGFP-mCherry-Sens"
273.92,400.06,"Tandem sfGFP-mCherry-Sens"
867.21,992.66,"Tandem sfGFP-mCherry-Sens"
47.28,28.32,"Tandem sfGFP-mCherry-Sens"
77.3,142.39,"Tandem sfGFP-mCherry-Sens"
5.89,12.27,"Tandem sfGFP-mCherry-Sens"
91.82,33.89,"Tandem sfGFP-mCherry-Sens"
580.3,789.91,"Tandem sfGFP-mCherry-Sens"
453.46,572.3,"Tandem sfGFP-mCherry-Sens"
1168.72,1585.48,"Tandem sfGFP-mCherry-Sens"
17.51,51.33,"Tandem sfGFP-mCherry-Sens"
512.45,692.12,"Tandem sfGFP-mCherry-Sens"
350.23,448.98,"Tandem sfGFP-mCherry-Sens"
43.64,35.6,"Tandem sfGFP-mCherry-Sens"
95.8,100.03,"Tandem sfGFP-mCherry-Sens"
11.15,29,"Tandem sfGFP-mCherry-Sens"
515.96,619.73,"Tandem sfGFP-mCherry-Sens"
387.91,671.23,"Tandem sfGFP-mCherry-Sens"
1134.87,1562.81,"Tandem sfGFP-mCherry-Sens"
1175.97,1304.08,"Tandem sfGFP-mCherry-Sens"
981.19,1309.71,"Tandem sfGFP-mCherry-Sens"
279.23,450.36,"Tandem sfGFP-mCherry-Sens"
16.61,60.73,"Tandem sfGFP-mCherry-Sens"
1191.81,1320.25,"Tandem sfGFP-mCherry-Sens"
17.84,38.86,"Tandem sfGFP-mCherry-Sens"
6.08,31.32,"Tandem sfGFP-mCherry-Sens"
27.15,30.14,"Tandem sfGFP-mCherry-Sens"
64.24,40,"Tandem sfGFP-mCherry-Sens"
65.89,157.14,"Tandem sfGFP-mCherry-Sens"
441.4,576.22,"Tandem sfGFP-mCherry-Sens"
16.28,34.53,"Tandem sfGFP-mCherry-Sens"
64.3,54.22,"Tandem sfGFP-mCherry-Sens"
24.02,55.95,"Tandem sfGFP-mCherry-Sens"
252.04,440.85,"Tandem sfGFP-mCherry-Sens"
619.15,948.89,"Tandem sfGFP-mCherry-Sens"
1675.32,2001.14,"Tandem sfGFP-mCherry-Sens"
170.04,206.73,"Tandem sfGFP-mCherry-Sens"
1321.7,1652.01,"Tandem sfGFP-mCherry-Sens"
26.85,14.79,"Tandem sfGFP-mCherry-Sens"
653.76,732.16,"Tandem sfGFP-mCherry-Sens"
89.15,75.23,"Tandem sfGFP-mCherry-Sens"
409.42,636.83,"Tandem sfGFP-mCherry-Sens"
1504.75,1884.96,"Tandem sfGFP-mCherry-Sens"
2793.31,3155.02,"Tandem sfGFP-mCherry-Sens"
205.25,380.86,"Tandem sfGFP-mCherry-Sens"
29.37,26.32,"Tandem sfGFP-mCherry-Sens"
115,217.1,"Tandem sfGFP-mCherry-Sens"
41.72,99.51,"Tandem sfGFP-mCherry-Sens"
2267.82,2526.67,"Tandem sfGFP-mCherry-Sens"
168.51,136.64,"Tandem sfGFP-mCherry-Sens"
650.76,902.1,"Tandem sfGFP-mCherry-Sens"
92.77,12.4,"Tandem sfGFP-mCherry-Sens"
12.01,97.25,"Tandem sfGFP-mCherry-Sens"
63.82,55.71,"Tandem sfGFP-mCherry-Sens"
16.46,12.86,"Tandem sfGFP-mCherry-Sens"
172.6,277.66,"Tandem sfGFP-mCherry-Sens"
232.83,235.57,"Tandem sfGFP-mCherry-Sens"
335.03,273.13,"Tandem sfGFP-mCherry-Sens"
246.37,378.57,"Tandem sfGFP-mCherry-Sens"
39.86,74.04,"Tandem sfGFP-mCherry-Sens"
111.05,224.09,"Tandem sfGFP-mCherry-Sens"
24.15,87.79,"Tandem sfGFP-mCherry-Sens"
9.02,83.57,"Tandem sfGFP-mCherry-Sens"
389.24,529.9,"Tandem sfGFP-mCherry-Sens"
178.68,174.17,"Tandem sfGFP-mCherry-Sens"
534.56,591.25,"Tandem sfGFP-mCherry-Sens"
307.23,409.15,"Tandem sfGFP-mCherry-Sens"
51.51,55.92,"Tandem sfGFP-mCherry-Sens"
129.95,159.62,"Tandem sfGFP-mCherry-Sens"
136.11,243.14,"Tandem sfGFP-mCherry-Sens"
239.01,301.21,"Tandem sfGFP-mCherry-Sens"
222.61,322.54,"Tandem sfGFP-mCherry-Sens"
812.03,1056.4,"Tandem sfGFP-mCherry-Sens"
13.88,27.48,"Tandem sfGFP-mCherry-Sens"
158.48,278.02,"Tandem sfGFP-mCherry-Sens"
876.22,1054.18,"Tandem sfGFP-mCherry-Sens"
123.06,88.58,"Tandem sfGFP-mCherry-Sens"
1645.89,2181.09,"Tandem sfGFP-mCherry-Sens"
907.79,1333.95,"Tandem sfGFP-mCherry-Sens"
1182.95,1454.99,"Tandem sfGFP-mCherry-Sens"
710.39,653.13,"Tandem sfGFP-mCherry-Sens"
183.58,264.82,"Tandem sfGFP-mCherry-Sens"
172.37,147.87,"Tandem sfGFP-mCherry-Sens"
830.53,1123.2,"Tandem sfGFP-mCherry-Sens"
1914.83,2780.22,"Tandem sfGFP-mCherry-Sens"
1574.97,2165.11,"Tandem sfGFP-mCherry-Sens"
94.2,72.46,"Tandem sfGFP-mCherry-Sens"
528.87,489.19,"Tandem sfGFP-mCherry-Sens"
560.2,713.48,"Tandem sfGFP-mCherry-Sens"
880.47,1125.54,"Tandem sfGFP-mCherry-Sens"
482.19,683.57,"Tandem sfGFP-mCherry-Sens"
186.45,290.54,"Tandem sfGFP-mCherry-Sens"
235.81,492.04,"Tandem sfGFP-mCherry-Sens"
507.53,560.97,"Tandem sfGFP-mCherry-Sens"
343.97,444.26,"Tandem sfGFP-mCherry-Sens"
184.78,352.83,"Tandem sfGFP-mCherry-Sens"
1223.88,1745.78,"Tandem sfGFP-mCherry-Sens"
554.95,647.61,"Tandem sfGFP-mCherry-Sens"
1044.17,1256.13,"Tandem sfGFP-mCherry-Sens"
325.18,389.33,"Tandem sfGFP-mCherry-Sens"
748.74,1142.26,"Tandem sfGFP-mCherry-Sens"
1337.23,1505.91,"Tandem sfGFP-mCherry-Sens"
10.34,29.87,"Tandem sfGFP-mCherry-Sens"
374.6,477.19,"Tandem sfGFP-mCherry-Sens"
42.95,95.33,"Tandem sfGFP-mCherry-Sens"
1328.14,1798.66,"Tandem sfGFP-mCherry-Sens"
403.24,529.55,"Tandem sfGFP-mCherry-Sens"
163.42,226.25,"Tandem sfGFP-mCherry-Sens"
559.43,593.14,"Tandem sfGFP-mCherry-Sens"
2672.43,3014.6,"Tandem sfGFP-mCherry-Sens"
513.51,615.45,"Tandem sfGFP-mCherry-Sens"
17.36,18.04,"Tandem sfGFP-mCherry-Sens"
205.07,322.1,"Tandem sfGFP-mCherry-Sens"
1352.78,1782.41,"Tandem sfGFP-mCherry-Sens"
947.63,1355.83,"Tandem sfGFP-mCherry-Sens"
144.54,201.56,"Tandem sfGFP-mCherry-Sens"
18.92,29.62,"Tandem sfGFP-mCherry-Sens"
266.72,426.07,"Tandem sfGFP-mCherry-Sens"
223.2,366.98,"Tandem sfGFP-mCherry-Sens"
933.47,1081.71,"Tandem sfGFP-mCherry-Sens"
3.02,33.72,"Tandem sfGFP-mCherry-Sens"
65.84,109.44,"Tandem sfGFP-mCherry-Sens"
1509.49,1875.84,"Tandem sfGFP-mCherry-Sens"
372.6,538.15,"Tandem sfGFP-mCherry-Sens"
219.44,417.6,"Tandem sfGFP-mCherry-Sens"
20.67,90.39,"Tandem sfGFP-mCherry-Sens"
868.57,929.71,"Tandem sfGFP-mCherry-Sens"
340.41,445.75,"Tandem sfGFP-mCherry-Sens"
55.95,86.25,"Tandem sfGFP-mCherry-Sens"
158.75,276.07,"Tandem sfGFP-mCherry-Sens"
232.19,531.59,"Tandem sfGFP-mCherry-Sens"
85.61,160,"Tandem sfGFP-mCherry-Sens"
161.3,226.43,"Tandem sfGFP-mCherry-Sens"
379.84,500.89,"Tandem sfGFP-mCherry-Sens"
19.99,33.91,"Tandem sfGFP-mCherry-Sens"
1807.48,2294.01,"Tandem sfGFP-mCherry-Sens"
986.9,1028.98,"Tandem sfGFP-mCherry-Sens"
171.71,239.85,"Tandem sfGFP-mCherry-Sens"
10.48,22.16,"Tandem sfGFP-mCherry-Sens"
810.06,937.37,"Tandem sfGFP-mCherry-Sens"
351.74,430.64,"Tandem sfGFP-mCherry-Sens"
1549.61,1712.95,"Tandem sfGFP-mCherry-Sens"
116.72,172.09,"Tandem sfGFP-mCherry-Sens"
0.47,43.57,"Tandem sfGFP-mCherry-Sens"
37,101.95,"Tandem sfGFP-mCherry-Sens"
536.07,791.53,"Tandem sfGFP-mCherry-Sens"
403.53,357.02,"Tandem sfGFP-mCherry-Sens"
676.68,793.53,"Tandem sfGFP-mCherry-Sens"
17.58,44.1,"Tandem sfGFP-mCherry-Sens"
108.47,344.33,"Tandem sfGFP-mCherry-Sens"
605.25,531.69,"Tandem sfGFP-mCherry-Sens"
111.83,213.03,"Tandem sfGFP-mCherry-Sens"
101.22,195.32,"Tandem sfGFP-mCherry-Sens"
352.97,410.92,"Tandem sfGFP-mCherry-Sens"
417.94,518.58,"Tandem sfGFP-mCherry-Sens"
606.81,666.09,"Tandem sfGFP-mCherry-Sens"
112.31,365.17,"Tandem sfGFP-mCherry-Sens"
50.88,156.56,"Tandem sfGFP-mCherry-Sens"
9.22,40.2,"Tandem sfGFP-mCherry-Sens"
342.99,441.13,"Tandem sfGFP-mCherry-Sens"
198.37,273.89,"Tandem sfGFP-mCherry-Sens"
287.69,447.06,"Tandem sfGFP-mCherry-Sens"
962.45,1057.26,"Tandem sfGFP-mCherry-Sens"
222.08,315.15,"Tandem sfGFP-mCherry-Sens"
45.01,22.74,"Tandem sfGFP-mCherry-Sens"
11.03,89.38,"Tandem sfGFP-mCherry-Sens"
347.5,451.34,"Tandem sfGFP-mCherry-Sens"
171.29,264.49,"Tandem sfGFP-mCherry-Sens"
31.43,16.29,"Tandem sfGFP-mCherry-Sens"
209.29,223.27,"Tandem sfGFP-mCherry-Sens"
21.43,82.68,"Tandem sfGFP-mCherry-Sens"
188.19,184.97,"Tandem sfGFP-mCherry-Sens"
788.18,621.06,"Tandem sfGFP-mCherry-Sens"
1054.19,943.43,"Tandem sfGFP-mCherry-Sens"
670.7,639.82,"Tandem sfGFP-mCherry-Sens"
184.72,228.89,"Tandem sfGFP-mCherry-Sens"
1308.49,981.78,"Tandem sfGFP-mCherry-Sens"
298.23,255.77,"Tandem sfGFP-mCherry-Sens"
225.96,146.61,"Tandem sfGFP-mCherry-Sens"
1436.49,1201.87,"Tandem sfGFP-mCherry-Sens"
242.93,216.31,"Tandem sfGFP-mCherry-Sens"
183.55,175.63,"Tandem sfGFP-mCherry-Sens"
480.57,644.75,"Tandem sfGFP-mCherry-Sens"
122.78,108.47,"Tandem sfGFP-mCherry-Sens"
1872.6,1604.41,"Tandem sfGFP-mCherry-Sens"
309.32,358.48,"Tandem sfGFP-mCherry-Sens"
210.79,181.16,"Tandem sfGFP-mCherry-Sens"
2962.67,2650.19,"Tandem sfGFP-mCherry-Sens"
427.1,325.37,"Tandem sfGFP-mCherry-Sens"
1015.09,925.87,"Tandem sfGFP-mCherry-Sens"
476.14,450.59,"Tandem sfGFP-mCherry-Sens"
887.03,938.87,"Tandem sfGFP-mCherry-Sens"
324.57,322.44,"Tandem sfGFP-mCherry-Sens"
907.95,775.98,"Tandem sfGFP-mCherry-Sens"
601.17,597.05,"Tandem sfGFP-mCherry-Sens"
235.61,402.11,"Tandem sfGFP-mCherry-Sens"
912.79,831.91,"Tandem sfGFP-mCherry-Sens"
94.82,166.94,"Tandem sfGFP-mCherry-Sens"
83.41,65.52,"Tandem sfGFP-mCherry-Sens"
18.84,100.47,"Tandem sfGFP-mCherry-Sens"
33.87,95.91,"Tandem sfGFP-mCherry-Sens"
43.47,39.25,"Tandem sfGFP-mCherry-Sens"
1041.32,1145.79,"Tandem sfGFP-mCherry-Sens"
319.38,463.4,"Tandem sfGFP-mCherry-Sens"
14.59,64.26,"Tandem sfGFP-mCherry-Sens"
1359.38,1554.17,"Tandem sfGFP-mCherry-Sens"
1150.51,1019.31,"Tandem sfGFP-mCherry-Sens"
1800.57,1380.09,"Tandem sfGFP-mCherry-Sens"
37.15,28.43,"Tandem sfGFP-mCherry-Sens"
124.03,216.12,"Tandem sfGFP-mCherry-Sens"
567.16,553.9,"Tandem sfGFP-mCherry-Sens"
571,756.28,"Tandem sfGFP-mCherry-Sens"
727.35,852.57,"Tandem sfGFP-mCherry-Sens"
443.75,555.91,"Tandem sfGFP-mCherry-Sens"
397.13,401.97,"Tandem sfGFP-mCherry-Sens"
590.24,415,"Tandem sfGFP-mCherry-Sens"
1026.84,1106.92,"Tandem sfGFP-mCherry-Sens"
26.05,12.94,"Tandem sfGFP-mCherry-Sens"
203.73,411.53,"Tandem sfGFP-mCherry-Sens"
37.59,40.2,"Tandem sfGFP-mCherry-Sens"
111.95,87.84,"Tandem sfGFP-mCherry-Sens"
613.88,550.83,"Tandem sfGFP-mCherry-Sens"
43.08,193.74,"Tandem sfGFP-mCherry-Sens"
802.74,775.24,"Tandem sfGFP-mCherry-Sens"
605.92,758.7,"Tandem sfGFP-mCherry-Sens"
345.73,510.73,"Tandem sfGFP-mCherry-Sens"
460.47,394.02,"Tandem sfGFP-mCherry-Sens"
309.08,327.8,"Tandem sfGFP-mCherry-Sens"
56.72,82.95,"Tandem sfGFP-mCherry-Sens"
28.86,81.03,"Tandem sfGFP-mCherry-Sens"
387.89,456.03,"Tandem sfGFP-mCherry-Sens"
3.77,41.09,"Tandem sfGFP-mCherry-Sens"
1750.48,1751.21,"Tandem sfGFP-mCherry-Sens"
11.21,15.93,"Tandem sfGFP-mCherry-Sens"
2.83,18.3,"Tandem sfGFP-mCherry-Sens"
190.37,196.4,"Tandem sfGFP-mCherry-Sens"
920.23,995.91,"Tandem sfGFP-mCherry-Sens"
2090.57,2354.02,"Tandem sfGFP-mCherry-Sens"
156.64,185.53,"Tandem sfGFP-mCherry-Sens"
72.66,180.12,"Tandem sfGFP-mCherry-Sens"
1078.91,1030.95,"Tandem sfGFP-mCherry-Sens"
38.89,176.29,"Tandem sfGFP-mCherry-Sens"
37.63,66.13,"Tandem sfGFP-mCherry-Sens"
8.13,81.5,"Tandem sfGFP-mCherry-Sens"
1667.88,1288.88,"Tandem sfGFP-mCherry-Sens"
8.61,161.78,"Tandem sfGFP-mCherry-Sens"
7.19,35.36,"Tandem sfGFP-mCherry-Sens"
93.03,88.88,"Tandem sfGFP-mCherry-Sens"
32.72,45.31,"Tandem sfGFP-mCherry-Sens"
2092.46,1832.36,"Tandem sfGFP-mCherry-Sens"
1415.84,1456.95,"Tandem sfGFP-mCherry-Sens"
254.51,319.09,"Tandem sfGFP-mCherry-Sens"
35.91,89.26,"Tandem sfGFP-mCherry-Sens"
9.68,50.65,"Tandem sfGFP-mCherry-Sens"
724.5,765.2,"Tandem sfGFP-mCherry-Sens"
13.03,26.25,"Tandem sfGFP-mCherry-Sens"
376.59,371.56,"Tandem sfGFP-mCherry-Sens"
1833.88,1625.18,"Tandem sfGFP-mCherry-Sens"
68.28,86.98,"Tandem sfGFP-mCherry-Sens"
126.54,168.21,"Tandem sfGFP-mCherry-Sens"
48.49,125.56,"Tandem sfGFP-mCherry-Sens"
1448.84,1719.95,"Tandem sfGFP-mCherry-Sens"
307.27,377.25,"Tandem sfGFP-mCherry-Sens"
516.5,548.07,"Tandem sfGFP-mCherry-Sens"
23,60.16,"Tandem sfGFP-mCherry-Sens"
125.65,299.53,"Tandem sfGFP-mCherry-Sens"
