"x_coordinate","y_coordinate","Disc_ID","Bin_avg_protein_molecules","Bin_Fano_factor","genotype"
829.74,401.43,38,548.03,82.57,"57F5/57F5 mutant"
934.31,558.88,38,548.03,82.57,"57F5/57F5 mutant"
1649.11,1778.11,38,548.03,82.57,"57F5/57F5 mutant"
183.32,277.94,27,560.42,73.12,"57F5/57F5 mutant"
618.56,386.52,27,560.42,73.12,"57F5/57F5 mutant"
774.61,1544.92,27,560.42,73.12,"57F5/57F5 mutant"
1768.5,1451.91,27,560.42,73.12,"57F5/57F5 mutant"
2029.05,1982.37,27,560.42,73.12,"57F5/57F5 mutant"
663.21,1140.99,27,560.42,73.12,"57F5/57F5 mutant"
892.62,746.4,27,560.42,73.12,"57F5/57F5 mutant"
1761.69,1449.3,27,560.42,73.12,"57F5/57F5 mutant"
159.96,753.7,27,560.42,73.12,"57F5/57F5 mutant"
1814.8,1893.24,27,560.42,73.12,"57F5/57F5 mutant"
1410.51,547.67,36,560.42,73.12,"57F5/57F5 mutant"
430.16,875.7,36,560.42,73.12,"57F5/57F5 mutant"
1005.12,299.64,36,560.42,73.12,"57F5/57F5 mutant"
320.53,1311.96,36,560.42,73.12,"57F5/57F5 mutant"
1221.45,1440.76,36,560.42,73.12,"57F5/57F5 mutant"
574.34,1761.91,36,560.42,73.12,"57F5/57F5 mutant"
588.59,774.72,36,560.42,73.12,"57F5/57F5 mutant"
785.06,589.55,36,560.42,73.12,"57F5/57F5 mutant"
1530.23,1017.03,36,560.42,73.12,"57F5/57F5 mutant"
898.18,1564.21,38,560.42,73.12,"57F5/57F5 mutant"
1255.94,1590.13,38,560.42,73.12,"57F5/57F5 mutant"
558.96,904.15,38,560.42,73.12,"57F5/57F5 mutant"
551.08,497.73,38,560.42,73.12,"57F5/57F5 mutant"
1679.37,1387.62,38,560.42,73.12,"57F5/57F5 mutant"
2008.58,1388.53,38,560.42,73.12,"57F5/57F5 mutant"
596.12,636.92,38,560.42,73.12,"57F5/57F5 mutant"
933.04,564.83,38,560.42,73.12,"57F5/57F5 mutant"
985.06,444.6,38,560.42,73.12,"57F5/57F5 mutant"
1212.24,830.33,38,560.42,73.12,"57F5/57F5 mutant"
1661.58,1071.9,38,560.42,73.12,"57F5/57F5 mutant"
740.92,1419.82,38,560.42,73.12,"57F5/57F5 mutant"
1411.46,1613.83,38,560.42,73.12,"57F5/57F5 mutant"
608.26,300.35,27,572.9,70.9,"57F5/57F5 mutant"
655.23,1528.33,27,572.9,70.9,"57F5/57F5 mutant"
761.2,720.29,27,572.9,70.9,"57F5/57F5 mutant"
793.74,1414.58,27,572.9,70.9,"57F5/57F5 mutant"
443.26,1275.25,27,572.9,70.9,"57F5/57F5 mutant"
616.41,391.55,27,572.9,70.9,"57F5/57F5 mutant"
574,724.3,27,572.9,70.9,"57F5/57F5 mutant"
994.1,742.32,27,572.9,70.9,"57F5/57F5 mutant"
1788.05,1473.16,27,572.9,70.9,"57F5/57F5 mutant"
52.46,769.76,27,572.9,70.9,"57F5/57F5 mutant"
1725.47,1941.28,27,572.9,70.9,"57F5/57F5 mutant"
466.13,1721.14,36,572.9,70.9,"57F5/57F5 mutant"
1006.39,1653.08,36,572.9,70.9,"57F5/57F5 mutant"
1341.91,1412.77,36,572.9,70.9,"57F5/57F5 mutant"
266.28,1206.59,36,572.9,70.9,"57F5/57F5 mutant"
1630.57,950.71,36,572.9,70.9,"57F5/57F5 mutant"
325.14,880.52,36,572.9,70.9,"57F5/57F5 mutant"
802.55,1304.2,36,572.9,70.9,"57F5/57F5 mutant"
930.93,538.5,36,572.9,70.9,"57F5/57F5 mutant"
1712.42,643.09,36,572.9,70.9,"57F5/57F5 mutant"
1929.92,858.38,36,572.9,70.9,"57F5/57F5 mutant"
869.83,954.95,38,572.9,70.9,"57F5/57F5 mutant"
1452.8,1694.7,38,572.9,70.9,"57F5/57F5 mutant"
1661.31,1014.58,38,572.9,70.9,"57F5/57F5 mutant"
210.52,848.13,38,572.9,70.9,"57F5/57F5 mutant"
413.77,1011.78,38,572.9,70.9,"57F5/57F5 mutant"
474.77,1097.71,38,572.9,70.9,"57F5/57F5 mutant"
685.06,236.8,38,572.9,70.9,"57F5/57F5 mutant"
898.8,1567.44,38,572.9,70.9,"57F5/57F5 mutant"
1999.53,1351,38,572.9,70.9,"57F5/57F5 mutant"
1389.56,747.64,38,572.9,70.9,"57F5/57F5 mutant"
1629.94,1792.94,38,572.9,70.9,"57F5/57F5 mutant"
572.89,1179.54,38,572.9,70.9,"57F5/57F5 mutant"
1991.09,1362.16,38,572.9,70.9,"57F5/57F5 mutant"
280.59,494.73,38,572.9,70.9,"57F5/57F5 mutant"
1173.7,621.66,38,572.9,70.9,"57F5/57F5 mutant"
723.04,515.56,27,586.09,73.44,"57F5/57F5 mutant"
1342.47,879.38,27,586.09,73.44,"57F5/57F5 mutant"
573.69,956.83,27,586.09,73.44,"57F5/57F5 mutant"
706.87,1448.51,27,586.09,73.44,"57F5/57F5 mutant"
791.46,720.79,27,586.09,73.44,"57F5/57F5 mutant"
1558.22,1200.74,27,586.09,73.44,"57F5/57F5 mutant"
1667.84,1298.23,27,586.09,73.44,"57F5/57F5 mutant"
385.95,457.68,27,586.09,73.44,"57F5/57F5 mutant"
1001.92,1710.7,27,586.09,73.44,"57F5/57F5 mutant"
1387.2,1817.49,27,586.09,73.44,"57F5/57F5 mutant"
1548.26,1217.09,27,586.09,73.44,"57F5/57F5 mutant"
1665.29,1258.37,27,586.09,73.44,"57F5/57F5 mutant"
1048.34,751.62,27,586.09,73.44,"57F5/57F5 mutant"
1550.16,1727.95,27,586.09,73.44,"57F5/57F5 mutant"
144.32,1793.86,36,586.09,73.44,"57F5/57F5 mutant"
798.21,487.5,36,586.09,73.44,"57F5/57F5 mutant"
927.34,375.76,36,586.09,73.44,"57F5/57F5 mutant"
966.63,334.26,36,586.09,73.44,"57F5/57F5 mutant"
186.75,2041.52,36,586.09,73.44,"57F5/57F5 mutant"
819.27,1744.02,36,586.09,73.44,"57F5/57F5 mutant"
1010.27,1652.53,36,586.09,73.44,"57F5/57F5 mutant"
1024.15,614.31,36,586.09,73.44,"57F5/57F5 mutant"
1093.24,282.39,36,586.09,73.44,"57F5/57F5 mutant"
1201.75,1358.26,36,586.09,73.44,"57F5/57F5 mutant"
1524.33,1078.59,36,586.09,73.44,"57F5/57F5 mutant"
1713.95,242.63,36,586.09,73.44,"57F5/57F5 mutant"
420.18,1066.46,36,586.09,73.44,"57F5/57F5 mutant"
775.32,593.71,36,586.09,73.44,"57F5/57F5 mutant"
800.56,1707.11,36,586.09,73.44,"57F5/57F5 mutant"
1029.72,286.75,36,586.09,73.44,"57F5/57F5 mutant"
915.56,581.6,36,586.09,73.44,"57F5/57F5 mutant"
1420.55,1140.95,36,586.09,73.44,"57F5/57F5 mutant"
1476.32,1144.25,36,586.09,73.44,"57F5/57F5 mutant"
588.67,889.57,38,586.09,73.44,"57F5/57F5 mutant"
330.7,986.06,38,586.09,73.44,"57F5/57F5 mutant"
686.47,1385.88,38,586.09,73.44,"57F5/57F5 mutant"
1208.2,769.91,38,586.09,73.44,"57F5/57F5 mutant"
618.77,1397.09,27,599.14,63.6,"57F5/57F5 mutant"
789.11,591.36,27,599.14,63.6,"57F5/57F5 mutant"
1258.09,838.58,27,599.14,63.6,"57F5/57F5 mutant"
1869.97,1654.14,27,599.14,63.6,"57F5/57F5 mutant"
1919.18,1917.71,27,599.14,63.6,"57F5/57F5 mutant"
36.6,831.59,27,599.14,63.6,"57F5/57F5 mutant"
246.31,1112.87,27,599.14,63.6,"57F5/57F5 mutant"
719.07,508.63,27,599.14,63.6,"57F5/57F5 mutant"
1021.16,1038.45,27,599.14,63.6,"57F5/57F5 mutant"
51.05,766.6,27,599.14,63.6,"57F5/57F5 mutant"
671.88,1143.39,27,599.14,63.6,"57F5/57F5 mutant"
1056.66,1164.16,27,599.14,63.6,"57F5/57F5 mutant"
1547.25,1121.74,27,599.14,63.6,"57F5/57F5 mutant"
780.64,1489.09,27,599.14,63.6,"57F5/57F5 mutant"
1723.01,1486.32,27,599.14,63.6,"57F5/57F5 mutant"
23.07,706.35,27,599.14,63.6,"57F5/57F5 mutant"
1525.71,1890.63,27,599.14,63.6,"57F5/57F5 mutant"
253.1,1336.71,36,599.14,63.6,"57F5/57F5 mutant"
541.24,717.52,36,599.14,63.6,"57F5/57F5 mutant"
1042.3,247.59,36,599.14,63.6,"57F5/57F5 mutant"
1151.52,1564.38,36,599.14,63.6,"57F5/57F5 mutant"
1299.58,1476.62,36,599.14,63.6,"57F5/57F5 mutant"
1737.87,759.26,36,599.14,63.6,"57F5/57F5 mutant"
896.91,1141.07,36,599.14,63.6,"57F5/57F5 mutant"
1909.79,616.62,36,599.14,63.6,"57F5/57F5 mutant"
612.71,1350.45,36,599.14,63.6,"57F5/57F5 mutant"
1853.43,881.6,36,599.14,63.6,"57F5/57F5 mutant"
524.1,1864.59,36,599.14,63.6,"57F5/57F5 mutant"
1046.81,256.39,36,599.14,63.6,"57F5/57F5 mutant"
1756.4,900.58,36,599.14,63.6,"57F5/57F5 mutant"
1298.4,1448.87,36,599.14,63.6,"57F5/57F5 mutant"
1672.14,825.05,36,599.14,63.6,"57F5/57F5 mutant"
327.92,987.26,38,599.14,63.6,"57F5/57F5 mutant"
1483.66,1220.83,38,599.14,63.6,"57F5/57F5 mutant"
1534.54,1703.29,38,599.14,63.6,"57F5/57F5 mutant"
931.99,569.04,38,599.14,63.6,"57F5/57F5 mutant"
2004.93,1838.3,38,599.14,63.6,"57F5/57F5 mutant"
310.21,918.45,38,599.14,63.6,"57F5/57F5 mutant"
336.41,858.15,38,599.14,63.6,"57F5/57F5 mutant"
1936.58,1571.12,27,613.11,55.05,"57F5/57F5 mutant"
823.42,1608.76,27,613.11,55.05,"57F5/57F5 mutant"
991.61,951.62,27,613.11,55.05,"57F5/57F5 mutant"
1736.62,1938.11,27,613.11,55.05,"57F5/57F5 mutant"
1944.94,1604.08,27,613.11,55.05,"57F5/57F5 mutant"
192.03,1045.46,27,613.11,55.05,"57F5/57F5 mutant"
412.71,79.12,27,613.11,55.05,"57F5/57F5 mutant"
499.27,967.52,27,613.11,55.05,"57F5/57F5 mutant"
766.06,607.63,27,613.11,55.05,"57F5/57F5 mutant"
173.51,745.59,27,613.11,55.05,"57F5/57F5 mutant"
432.03,1180.21,27,613.11,55.05,"57F5/57F5 mutant"
1382.42,1855.64,27,613.11,55.05,"57F5/57F5 mutant"
1450.53,1143.13,27,613.11,55.05,"57F5/57F5 mutant"
204.73,1437.09,36,613.11,55.05,"57F5/57F5 mutant"
965.05,463.94,36,613.11,55.05,"57F5/57F5 mutant"
1334.06,1436.41,36,613.11,55.05,"57F5/57F5 mutant"
1486.67,1500.04,36,613.11,55.05,"57F5/57F5 mutant"
1851.22,879.66,36,613.11,55.05,"57F5/57F5 mutant"
1116.53,1515.22,36,613.11,55.05,"57F5/57F5 mutant"
913.69,318.26,36,613.11,55.05,"57F5/57F5 mutant"
1039.79,549.02,36,613.11,55.05,"57F5/57F5 mutant"
1302.76,1236.86,36,613.11,55.05,"57F5/57F5 mutant"
774.78,1885.69,36,613.11,55.05,"57F5/57F5 mutant"
719.42,1337.33,36,613.11,55.05,"57F5/57F5 mutant"
819.36,2037.71,36,613.11,55.05,"57F5/57F5 mutant"
1115.39,1463.62,36,613.11,55.05,"57F5/57F5 mutant"
1688.06,496.8,36,613.11,55.05,"57F5/57F5 mutant"
515.47,1223.91,38,613.11,55.05,"57F5/57F5 mutant"
979.44,1234.73,38,613.11,55.05,"57F5/57F5 mutant"
975.4,510.13,38,613.11,55.05,"57F5/57F5 mutant"
1449.84,1699.82,38,613.11,55.05,"57F5/57F5 mutant"
405.23,782.51,38,613.11,55.05,"57F5/57F5 mutant"
758.17,470.09,38,613.11,55.05,"57F5/57F5 mutant"
1157.48,1699.81,38,613.11,55.05,"57F5/57F5 mutant"
304.4,919.21,38,613.11,55.05,"57F5/57F5 mutant"
960.49,888.34,38,613.11,55.05,"57F5/57F5 mutant"
1156.91,1586.05,38,613.11,55.05,"57F5/57F5 mutant"
485.66,1169.16,38,613.11,55.05,"57F5/57F5 mutant"
695.17,1352.25,38,613.11,55.05,"57F5/57F5 mutant"
934.38,1551.83,38,613.11,55.05,"57F5/57F5 mutant"
978.49,595.82,38,613.11,55.05,"57F5/57F5 mutant"
1156.14,1582.98,38,613.11,55.05,"57F5/57F5 mutant"
1171.97,1708.96,38,613.11,55.05,"57F5/57F5 mutant"
1899.45,1800.31,38,613.11,55.05,"57F5/57F5 mutant"
33.32,914.89,27,626.24,66.14,"57F5/57F5 mutant"
1422.78,1599.19,27,626.24,66.14,"57F5/57F5 mutant"
49.79,893.22,27,626.24,66.14,"57F5/57F5 mutant"
59.07,766.51,27,626.24,66.14,"57F5/57F5 mutant"
772.63,1608.2,27,626.24,66.14,"57F5/57F5 mutant"
334.57,1148.18,27,626.24,66.14,"57F5/57F5 mutant"
417.47,1208.25,27,626.24,66.14,"57F5/57F5 mutant"
459.24,1190.93,27,626.24,66.14,"57F5/57F5 mutant"
1335.42,875.78,27,626.24,66.14,"57F5/57F5 mutant"
1857.62,1948.7,27,626.24,66.14,"57F5/57F5 mutant"
1961.38,1860.97,27,626.24,66.14,"57F5/57F5 mutant"
1450.88,1205.3,27,626.24,66.14,"57F5/57F5 mutant"
536.72,1267.24,27,626.24,66.14,"57F5/57F5 mutant"
837.63,619.94,27,626.24,66.14,"57F5/57F5 mutant"
1626.52,1247.53,27,626.24,66.14,"57F5/57F5 mutant"
1637.75,1936.81,27,626.24,66.14,"57F5/57F5 mutant"
147.62,2044.81,36,626.24,66.14,"57F5/57F5 mutant"
343.43,960.15,36,626.24,66.14,"57F5/57F5 mutant"
731.88,597.21,36,626.24,66.14,"57F5/57F5 mutant"
915.22,323.54,36,626.24,66.14,"57F5/57F5 mutant"
1008.07,306.74,36,626.24,66.14,"57F5/57F5 mutant"
1362.11,1148.95,36,626.24,66.14,"57F5/57F5 mutant"
505.56,1554.01,36,626.24,66.14,"57F5/57F5 mutant"
841.71,462.55,36,626.24,66.14,"57F5/57F5 mutant"
966.35,460.68,36,626.24,66.14,"57F5/57F5 mutant"
148.98,1839.69,36,626.24,66.14,"57F5/57F5 mutant"
1327.32,1404.44,36,626.24,66.14,"57F5/57F5 mutant"
248.86,1620.27,36,626.24,66.14,"57F5/57F5 mutant"
593.18,1658.57,36,626.24,66.14,"57F5/57F5 mutant"
1527.04,1076.68,36,626.24,66.14,"57F5/57F5 mutant"
1650.04,967.79,36,626.24,66.14,"57F5/57F5 mutant"
424.36,1070.23,36,626.24,66.14,"57F5/57F5 mutant"
450.87,1047.96,36,626.24,66.14,"57F5/57F5 mutant"
1192.66,1429.16,36,626.24,66.14,"57F5/57F5 mutant"
1129.64,591.25,38,626.24,66.14,"57F5/57F5 mutant"
1482.01,926.93,38,626.24,66.14,"57F5/57F5 mutant"
249.2,886.78,38,626.24,66.14,"57F5/57F5 mutant"
1354.9,1720.81,38,626.24,66.14,"57F5/57F5 mutant"
1790.05,1305.69,38,626.24,66.14,"57F5/57F5 mutant"
959.26,888.93,38,626.24,66.14,"57F5/57F5 mutant"
1162.13,1450.25,38,626.24,66.14,"57F5/57F5 mutant"
1487.1,935.38,38,626.24,66.14,"57F5/57F5 mutant"
506.68,131.77,38,626.24,66.14,"57F5/57F5 mutant"
1748.75,1438.49,27,640.6,57.96,"57F5/57F5 mutant"
1867.91,1948.59,27,640.6,57.96,"57F5/57F5 mutant"
339.11,1182.5,27,640.6,57.96,"57F5/57F5 mutant"
1320.26,1868.37,27,640.6,57.96,"57F5/57F5 mutant"
1861.43,1949.41,27,640.6,57.96,"57F5/57F5 mutant"
1950.24,1851.69,27,640.6,57.96,"57F5/57F5 mutant"
1541.41,1165.55,27,640.6,57.96,"57F5/57F5 mutant"
602.22,676.91,27,640.6,57.96,"57F5/57F5 mutant"
968.9,692.69,27,640.6,57.96,"57F5/57F5 mutant"
1735.87,1328.14,27,640.6,57.96,"57F5/57F5 mutant"
2019.58,1648.03,27,640.6,57.96,"57F5/57F5 mutant"
1548.76,1208.07,27,640.6,57.96,"57F5/57F5 mutant"
1623.69,1173.02,27,640.6,57.96,"57F5/57F5 mutant"
202.87,1679.33,36,640.6,57.96,"57F5/57F5 mutant"
849.44,454.02,36,640.6,57.96,"57F5/57F5 mutant"
1640.76,554.03,36,640.6,57.96,"57F5/57F5 mutant"
339.26,1102.15,36,640.6,57.96,"57F5/57F5 mutant"
815.67,2032.63,36,640.6,57.96,"57F5/57F5 mutant"
1298.26,1475.34,36,640.6,57.96,"57F5/57F5 mutant"
1296.31,1419.15,36,640.6,57.96,"57F5/57F5 mutant"
930.37,380.21,36,640.6,57.96,"57F5/57F5 mutant"
295.81,1195.82,36,640.6,57.96,"57F5/57F5 mutant"
585.05,1502.08,36,640.6,57.96,"57F5/57F5 mutant"
1183.02,812.12,36,640.6,57.96,"57F5/57F5 mutant"
402.06,962.82,36,640.6,57.96,"57F5/57F5 mutant"
1403.54,1010.2,36,640.6,57.96,"57F5/57F5 mutant"
487.53,1163.22,38,640.6,57.96,"57F5/57F5 mutant"
970.05,433.14,38,640.6,57.96,"57F5/57F5 mutant"
1254.38,1683.94,38,640.6,57.96,"57F5/57F5 mutant"
1348.14,1565.88,38,640.6,57.96,"57F5/57F5 mutant"
1149.63,1710.47,38,640.6,57.96,"57F5/57F5 mutant"
1440.53,1297.25,38,640.6,57.96,"57F5/57F5 mutant"
1463.87,1677.05,38,640.6,57.96,"57F5/57F5 mutant"
1514.04,829.25,38,640.6,57.96,"57F5/57F5 mutant"
510.81,683.07,27,655.01,63.69,"57F5/57F5 mutant"
1101.04,1823.86,27,655.01,63.69,"57F5/57F5 mutant"
1292.46,1803.05,27,655.01,63.69,"57F5/57F5 mutant"
1559.09,1180.35,27,655.01,63.69,"57F5/57F5 mutant"
838.11,682.31,27,655.01,63.69,"57F5/57F5 mutant"
782.17,1246.05,27,655.01,63.69,"57F5/57F5 mutant"
1728.55,1941.92,27,655.01,63.69,"57F5/57F5 mutant"
351.51,1140.84,27,655.01,63.69,"57F5/57F5 mutant"
363.54,1100.27,27,655.01,63.69,"57F5/57F5 mutant"
525.75,1264.6,27,655.01,63.69,"57F5/57F5 mutant"
194.19,745.35,27,655.01,63.69,"57F5/57F5 mutant"
205.33,1909.54,36,655.01,63.69,"57F5/57F5 mutant"
1114.98,1520.34,36,655.01,63.69,"57F5/57F5 mutant"
1281.77,195.13,36,655.01,63.69,"57F5/57F5 mutant"
425.3,876.01,36,655.01,63.69,"57F5/57F5 mutant"
781.15,586.6,36,655.01,63.69,"57F5/57F5 mutant"
1297.74,1475.8,36,655.01,63.69,"57F5/57F5 mutant"
152.34,1888.05,36,655.01,63.69,"57F5/57F5 mutant"
324.32,1314.28,36,655.01,63.69,"57F5/57F5 mutant"
933.87,382.56,36,655.01,63.69,"57F5/57F5 mutant"
935.67,385.4,36,655.01,63.69,"57F5/57F5 mutant"
1010.16,1650,36,655.01,63.69,"57F5/57F5 mutant"
1295.27,138.45,36,655.01,63.69,"57F5/57F5 mutant"
1206.55,749.86,38,655.01,63.69,"57F5/57F5 mutant"
1895.91,1671.38,38,655.01,63.69,"57F5/57F5 mutant"
163.37,683.14,38,655.01,63.69,"57F5/57F5 mutant"
1043.42,1058.08,38,655.01,63.69,"57F5/57F5 mutant"
1384.89,1471.44,38,655.01,63.69,"57F5/57F5 mutant"
339.43,862.53,38,655.01,63.69,"57F5/57F5 mutant"
1501.45,892.89,38,655.01,63.69,"57F5/57F5 mutant"
1173.26,727.52,38,655.01,63.69,"57F5/57F5 mutant"
1260.55,1594.04,38,655.01,63.69,"57F5/57F5 mutant"
1293.37,1695.37,38,655.01,63.69,"57F5/57F5 mutant"
803.4,1506.77,27,669.96,49.29,"57F5/57F5 mutant"
1512.86,994.55,27,669.96,49.29,"57F5/57F5 mutant"
1774.1,1457.21,27,669.96,49.29,"57F5/57F5 mutant"
1765.57,1444.2,27,669.96,49.29,"57F5/57F5 mutant"
751.38,738.37,27,669.96,49.29,"57F5/57F5 mutant"
1906.03,1930.78,27,669.96,49.29,"57F5/57F5 mutant"
759.14,509.19,27,669.96,49.29,"57F5/57F5 mutant"
461.73,513.71,27,669.96,49.29,"57F5/57F5 mutant"
488.3,968.76,27,669.96,49.29,"57F5/57F5 mutant"
522.28,206.08,27,669.96,49.29,"57F5/57F5 mutant"
591.01,1321.92,27,669.96,49.29,"57F5/57F5 mutant"
619.51,1249.06,27,669.96,49.29,"57F5/57F5 mutant"
1464.63,1099.91,27,669.96,49.29,"57F5/57F5 mutant"
1513.63,1255.75,27,669.96,49.29,"57F5/57F5 mutant"
198.06,1581.1,36,669.96,49.29,"57F5/57F5 mutant"
688.07,602.45,36,669.96,49.29,"57F5/57F5 mutant"
1208.12,1464.55,36,669.96,49.29,"57F5/57F5 mutant"
1403.56,1023.92,36,669.96,49.29,"57F5/57F5 mutant"
1630.94,944.73,36,669.96,49.29,"57F5/57F5 mutant"
350.95,1417.98,36,669.96,49.29,"57F5/57F5 mutant"
464.37,1724.74,36,669.96,49.29,"57F5/57F5 mutant"
719.74,781.06,36,669.96,49.29,"57F5/57F5 mutant"
718.04,595.25,36,669.96,49.29,"57F5/57F5 mutant"
1129.32,383.21,36,669.96,49.29,"57F5/57F5 mutant"
1277.92,1292.96,36,669.96,49.29,"57F5/57F5 mutant"
1519.76,1082.86,36,669.96,49.29,"57F5/57F5 mutant"
1803.53,1414.99,38,669.96,49.29,"57F5/57F5 mutant"
1444.88,801.33,38,669.96,49.29,"57F5/57F5 mutant"
391.56,1011.47,38,669.96,49.29,"57F5/57F5 mutant"
1957.07,1771.41,38,669.96,49.29,"57F5/57F5 mutant"
754.21,1614.47,27,685.07,46.95,"57F5/57F5 mutant"
1256.57,917.86,27,685.07,46.95,"57F5/57F5 mutant"
1388.23,1017.13,27,685.07,46.95,"57F5/57F5 mutant"
1616.71,1391.64,27,685.07,46.95,"57F5/57F5 mutant"
1326.65,876.96,27,685.07,46.95,"57F5/57F5 mutant"
1451.83,1095.17,27,685.07,46.95,"57F5/57F5 mutant"
1617,1706.91,27,685.07,46.95,"57F5/57F5 mutant"
365.07,1178.67,27,685.07,46.95,"57F5/57F5 mutant"
620.05,384.83,27,685.07,46.95,"57F5/57F5 mutant"
147.91,1845.42,36,685.07,46.95,"57F5/57F5 mutant"
884.76,820.93,36,685.07,46.95,"57F5/57F5 mutant"
939.24,377.47,36,685.07,46.95,"57F5/57F5 mutant"
558.44,1829.09,36,685.07,46.95,"57F5/57F5 mutant"
1053.24,512.93,36,685.07,46.95,"57F5/57F5 mutant"
1272.43,1288.39,36,685.07,46.95,"57F5/57F5 mutant"
1367.78,1267.79,36,685.07,46.95,"57F5/57F5 mutant"
1496.33,108.03,36,685.07,46.95,"57F5/57F5 mutant"
770.5,2034.53,36,685.07,46.95,"57F5/57F5 mutant"
1121.1,1314.96,36,685.07,46.95,"57F5/57F5 mutant"
1301.5,1105.88,36,685.07,46.95,"57F5/57F5 mutant"
1553.14,1633.92,38,685.07,46.95,"57F5/57F5 mutant"
1765.37,1179.8,38,685.07,46.95,"57F5/57F5 mutant"
1921.75,1298.19,38,685.07,46.95,"57F5/57F5 mutant"
290.02,431.35,38,685.07,46.95,"57F5/57F5 mutant"
1174.69,1653.95,38,685.07,46.95,"57F5/57F5 mutant"
1280.74,1726.91,38,685.07,46.95,"57F5/57F5 mutant"
688.63,1381.57,38,685.07,46.95,"57F5/57F5 mutant"
699.97,468.9,27,700.87,58.12,"57F5/57F5 mutant"
47.21,825.17,27,700.87,58.12,"57F5/57F5 mutant"
1409.73,1135.74,27,700.87,58.12,"57F5/57F5 mutant"
1631.03,1713.21,27,700.87,58.12,"57F5/57F5 mutant"
556.94,713.56,27,700.87,58.12,"57F5/57F5 mutant"
1532.03,1803.01,27,700.87,58.12,"57F5/57F5 mutant"
1724.48,1938.89,27,700.87,58.12,"57F5/57F5 mutant"
270.74,687.25,27,700.87,58.12,"57F5/57F5 mutant"
494.07,1023.46,27,700.87,58.12,"57F5/57F5 mutant"
695.99,559.03,27,700.87,58.12,"57F5/57F5 mutant"
757.66,507.39,27,700.87,58.12,"57F5/57F5 mutant"
881.33,688.06,27,700.87,58.12,"57F5/57F5 mutant"
1544.61,1834.36,27,700.87,58.12,"57F5/57F5 mutant"
1641.3,1268.22,27,700.87,58.12,"57F5/57F5 mutant"
502.21,1249.92,36,700.87,58.12,"57F5/57F5 mutant"
928.36,1639.27,36,700.87,58.12,"57F5/57F5 mutant"
201.84,1904.03,36,700.87,58.12,"57F5/57F5 mutant"
1065.34,1422.51,36,700.87,58.12,"57F5/57F5 mutant"
1131.93,547.13,36,700.87,58.12,"57F5/57F5 mutant"
445.81,1203.91,36,700.87,58.12,"57F5/57F5 mutant"
1257.97,1348.14,36,700.87,58.12,"57F5/57F5 mutant"
1380.14,1153.19,36,700.87,58.12,"57F5/57F5 mutant"
1649.95,967.35,36,700.87,58.12,"57F5/57F5 mutant"
2041.21,622.46,36,700.87,58.12,"57F5/57F5 mutant"
649.23,1365.92,38,700.87,58.12,"57F5/57F5 mutant"
757.57,463.09,38,700.87,58.12,"57F5/57F5 mutant"
771.17,263.25,38,700.87,58.12,"57F5/57F5 mutant"
968.04,1184.76,38,700.87,58.12,"57F5/57F5 mutant"
1735.96,1760.33,38,700.87,58.12,"57F5/57F5 mutant"
1284.79,1730.58,38,700.87,58.12,"57F5/57F5 mutant"
1530.27,1568.61,38,700.87,58.12,"57F5/57F5 mutant"
450.59,801.53,38,700.87,58.12,"57F5/57F5 mutant"
912.06,455.57,38,700.87,58.12,"57F5/57F5 mutant"
936.54,1547.47,38,700.87,58.12,"57F5/57F5 mutant"
557.64,182.97,38,700.87,58.12,"57F5/57F5 mutant"
1656.19,1012.47,38,700.87,58.12,"57F5/57F5 mutant"
609.59,1365.5,27,716.79,52.65,"57F5/57F5 mutant"
705.96,463.85,27,716.79,52.65,"57F5/57F5 mutant"
1510.73,993.17,27,716.79,52.65,"57F5/57F5 mutant"
606.59,1308.15,27,716.79,52.65,"57F5/57F5 mutant"
696.78,857.33,27,716.79,52.65,"57F5/57F5 mutant"
795.66,709.59,27,716.79,52.65,"57F5/57F5 mutant"
1913.66,1679.53,27,716.79,52.65,"57F5/57F5 mutant"
1329,870.55,27,716.79,52.65,"57F5/57F5 mutant"
1391.67,1032.86,27,716.79,52.65,"57F5/57F5 mutant"
425.59,1106.51,27,716.79,52.65,"57F5/57F5 mutant"
733.76,999.87,36,716.79,52.65,"57F5/57F5 mutant"
878.01,1566.73,36,716.79,52.65,"57F5/57F5 mutant"
955.21,756.15,36,716.79,52.65,"57F5/57F5 mutant"
1410.08,691.16,36,716.79,52.65,"57F5/57F5 mutant"
775.26,2032.44,36,716.79,52.65,"57F5/57F5 mutant"
1337.34,1267.15,36,716.79,52.65,"57F5/57F5 mutant"
1402.73,1018.28,36,716.79,52.65,"57F5/57F5 mutant"
415.97,1833.76,36,716.79,52.65,"57F5/57F5 mutant"
768.81,2026.42,36,716.79,52.65,"57F5/57F5 mutant"
1216.52,1433.58,36,716.79,52.65,"57F5/57F5 mutant"
1672.4,956.3,36,716.79,52.65,"57F5/57F5 mutant"
405.18,968.58,36,716.79,52.65,"57F5/57F5 mutant"
511.87,851.1,36,716.79,52.65,"57F5/57F5 mutant"
903.45,1653.26,36,716.79,52.65,"57F5/57F5 mutant"
1039.86,515.36,36,716.79,52.65,"57F5/57F5 mutant"
1297.23,1467.45,36,716.79,52.65,"57F5/57F5 mutant"
1859.69,118.96,36,716.79,52.65,"57F5/57F5 mutant"
243.29,1613.61,36,716.79,52.65,"57F5/57F5 mutant"
