"x_coordinate","y_coordinate","Disc_ID","Bin_avg_protein_molecules","Bin_Fano_factor","genotype"
814.65,566.74,29,45.35,102.94,"57F5/57F5 mutant"
1073.61,1380.58,29,45.35,102.94,"57F5/57F5 mutant"
1029.26,1275.28,29,45.35,102.94,"57F5/57F5 mutant"
10.72,1170.77,29,46.2,34.72,"57F5/57F5 mutant"
821.1,2022.43,29,47.19,57.36,"57F5/57F5 mutant"
1108.4,312.93,29,48.41,16.45,"57F5/57F5 mutant"
433.96,749.61,29,49.24,20.79,"57F5/57F5 mutant"
828.23,608.14,29,49.24,20.79,"57F5/57F5 mutant"
1153.81,1302.7,29,49.24,20.79,"57F5/57F5 mutant"
1053.1,1934.13,29,51.41,31.64,"57F5/57F5 mutant"
833.31,448.13,29,51.41,31.64,"57F5/57F5 mutant"
874.89,604.66,29,51.41,31.64,"57F5/57F5 mutant"
1344.37,894.93,29,52.93,24.85,"57F5/57F5 mutant"
1141.66,1907.79,29,52.93,24.85,"57F5/57F5 mutant"
1083.23,329.45,29,53.83,19,"57F5/57F5 mutant"
168.3,1267.19,29,53.83,19,"57F5/57F5 mutant"
689.49,1729.54,29,53.83,19,"57F5/57F5 mutant"
804.03,1841.94,29,53.83,19,"57F5/57F5 mutant"
923.05,1892.81,29,55.21,21.2,"57F5/57F5 mutant"
12.09,1023.83,29,55.21,21.2,"57F5/57F5 mutant"
416.43,727.36,29,55.21,21.2,"57F5/57F5 mutant"
989.53,596.35,29,56.32,62.81,"57F5/57F5 mutant"
73.78,1073.87,29,56.32,62.81,"57F5/57F5 mutant"
815.6,1797.76,29,58.89,44.3,"57F5/57F5 mutant"
105.51,1100.44,29,60.2,36.97,"57F5/57F5 mutant"
335.11,793.12,29,60.2,36.97,"57F5/57F5 mutant"
1131.04,862.59,29,60.2,36.97,"57F5/57F5 mutant"
2030.24,1218.43,29,60.2,36.97,"57F5/57F5 mutant"
68.57,1050,29,60.2,36.97,"57F5/57F5 mutant"
447.68,1389.54,29,60.2,36.97,"57F5/57F5 mutant"
54.25,208.98,29,61.77,20.99,"57F5/57F5 mutant"
1299.66,1331.46,29,61.77,20.99,"57F5/57F5 mutant"
1332.6,759.84,29,61.77,20.99,"57F5/57F5 mutant"
1335.84,905.46,29,62.83,8.74,"57F5/57F5 mutant"
845.1,1136.77,29,62.83,8.74,"57F5/57F5 mutant"
452.44,784.09,29,62.83,8.74,"57F5/57F5 mutant"
1027.41,1272.06,29,64.53,40.26,"57F5/57F5 mutant"
1136.25,1392.17,29,64.53,40.26,"57F5/57F5 mutant"
1104.66,859.47,29,64.53,40.26,"57F5/57F5 mutant"
538.89,1013,29,64.53,40.26,"57F5/57F5 mutant"
645.82,276.79,29,64.53,40.26,"57F5/57F5 mutant"
762,483.01,29,65.78,36.99,"57F5/57F5 mutant"
962.23,594.21,29,65.78,36.99,"57F5/57F5 mutant"
1099.48,1881.99,29,65.78,36.99,"57F5/57F5 mutant"
686.35,180.42,29,65.78,36.99,"57F5/57F5 mutant"
986.07,1225.69,29,65.78,36.99,"57F5/57F5 mutant"
158.67,1197.37,29,65.78,36.99,"57F5/57F5 mutant"
1070.76,1327.48,29,67.55,42.49,"57F5/57F5 mutant"
52.33,210.94,29,67.55,42.49,"57F5/57F5 mutant"
672.87,1723.57,29,67.55,42.49,"57F5/57F5 mutant"
1040.49,677.68,29,67.55,42.49,"57F5/57F5 mutant"
1150.96,1294.62,29,67.55,42.49,"57F5/57F5 mutant"
469.32,884.54,29,67.55,42.49,"57F5/57F5 mutant"
727.03,328.41,29,67.55,42.49,"57F5/57F5 mutant"
659.96,1649.17,29,68.81,55.19,"57F5/57F5 mutant"
686.32,2042.77,29,68.81,55.19,"57F5/57F5 mutant"
854.8,599.6,29,70.36,35.49,"57F5/57F5 mutant"
1001.22,599.67,29,70.36,35.49,"57F5/57F5 mutant"
1156.05,1891.95,29,70.36,35.49,"57F5/57F5 mutant"
530.91,203.49,29,70.36,35.49,"57F5/57F5 mutant"
1027.22,1273.26,29,70.36,35.49,"57F5/57F5 mutant"
947.04,1912.03,29,70.36,35.49,"57F5/57F5 mutant"
938.69,111.32,29,72.11,17.33,"57F5/57F5 mutant"
975.05,1270.86,29,72.11,17.33,"57F5/57F5 mutant"
1291.74,862.85,29,72.11,17.33,"57F5/57F5 mutant"
293.84,1352.68,29,72.11,17.33,"57F5/57F5 mutant"
1229.68,1361.17,29,72.11,17.33,"57F5/57F5 mutant"
1294.99,1381.7,29,72.11,17.33,"57F5/57F5 mutant"
231.7,1364.12,29,73.57,16.29,"57F5/57F5 mutant"
934.81,1908.5,29,73.57,16.29,"57F5/57F5 mutant"
1173.3,1897.21,29,73.57,16.29,"57F5/57F5 mutant"
2037.65,1218.36,29,73.57,16.29,"57F5/57F5 mutant"
418.34,754.5,29,73.57,16.29,"57F5/57F5 mutant"
420.27,1950.82,29,75.38,62.92,"57F5/57F5 mutant"
1478.3,976.97,29,75.38,62.92,"57F5/57F5 mutant"
358.09,623.01,29,75.38,62.92,"57F5/57F5 mutant"
839.43,1842.47,29,75.38,62.92,"57F5/57F5 mutant"
1196.06,1454.17,29,75.38,62.92,"57F5/57F5 mutant"
62.16,1039.94,29,77.1,42.56,"57F5/57F5 mutant"
715.55,393.57,29,77.1,42.56,"57F5/57F5 mutant"
830.61,1064.14,29,77.1,42.56,"57F5/57F5 mutant"
758.83,1122.05,29,77.1,42.56,"57F5/57F5 mutant"
1403.96,946.58,29,77.1,42.56,"57F5/57F5 mutant"
363.02,608.33,29,77.1,42.56,"57F5/57F5 mutant"
1018.28,1890.63,29,78.77,61.9,"57F5/57F5 mutant"
161.07,1209.05,29,78.77,61.9,"57F5/57F5 mutant"
839.98,592.48,29,78.77,61.9,"57F5/57F5 mutant"
748.91,503.16,29,78.77,61.9,"57F5/57F5 mutant"
925.27,1888.61,29,78.77,61.9,"57F5/57F5 mutant"
1230.12,1360.67,29,78.77,61.9,"57F5/57F5 mutant"
187.71,146.84,29,78.77,61.9,"57F5/57F5 mutant"
1008.64,1794.3,29,78.77,61.9,"57F5/57F5 mutant"
1595.57,1192.71,29,78.77,61.9,"57F5/57F5 mutant"
1074.53,1333.67,29,80.51,50.06,"57F5/57F5 mutant"
529.21,201.09,29,80.51,50.06,"57F5/57F5 mutant"
904.56,1104.36,29,80.51,50.06,"57F5/57F5 mutant"
935.86,1902.9,29,80.51,50.06,"57F5/57F5 mutant"
172.64,1179.74,29,80.51,50.06,"57F5/57F5 mutant"
1092.99,1289.19,29,80.51,50.06,"57F5/57F5 mutant"
210.71,264,29,80.51,50.06,"57F5/57F5 mutant"
901.72,1121.9,29,80.51,50.06,"57F5/57F5 mutant"
1875.49,1294.76,29,82.38,50.75,"57F5/57F5 mutant"
968.75,739.29,29,82.38,50.75,"57F5/57F5 mutant"
132.12,1436.22,29,82.38,50.75,"57F5/57F5 mutant"
987.57,1871.97,29,84.04,58.54,"57F5/57F5 mutant"
132.75,392.34,29,84.04,58.54,"57F5/57F5 mutant"
17.7,1029,29,84.04,58.54,"57F5/57F5 mutant"
1509.2,1030.86,29,84.04,58.54,"57F5/57F5 mutant"
10.35,930.3,29,84.04,58.54,"57F5/57F5 mutant"
641.81,1572.06,29,84.04,58.54,"57F5/57F5 mutant"
753.79,1783.87,29,85.91,55.98,"57F5/57F5 mutant"
138.38,339.13,29,85.91,55.98,"57F5/57F5 mutant"
444.39,806.43,29,85.91,55.98,"57F5/57F5 mutant"
689.47,1750.53,29,85.91,55.98,"57F5/57F5 mutant"
711.84,337.98,29,85.91,55.98,"57F5/57F5 mutant"
112.39,1102.24,29,85.91,55.98,"57F5/57F5 mutant"
128.98,1226.55,29,85.91,55.98,"57F5/57F5 mutant"
448.43,1395.98,29,85.91,55.98,"57F5/57F5 mutant"
1002.14,1803.8,29,85.91,55.98,"57F5/57F5 mutant"
266.95,465.38,29,85.91,55.98,"57F5/57F5 mutant"
625.77,1058,29,85.91,55.98,"57F5/57F5 mutant"
689.43,1778.4,29,85.91,55.98,"57F5/57F5 mutant"
805.21,507.5,29,85.91,55.98,"57F5/57F5 mutant"
345.57,791.37,29,87.98,27.06,"57F5/57F5 mutant"
896.57,1090.42,29,87.98,27.06,"57F5/57F5 mutant"
1356.2,949.16,29,87.98,27.06,"57F5/57F5 mutant"
807.87,504.69,29,87.98,27.06,"57F5/57F5 mutant"
194.44,1242.55,29,89.9,27.04,"57F5/57F5 mutant"
1563.56,1079.81,29,89.9,27.04,"57F5/57F5 mutant"
1010.69,1797.8,29,89.9,27.04,"57F5/57F5 mutant"
850.52,1749.21,29,89.9,27.04,"57F5/57F5 mutant"
1406.68,946.72,29,89.9,27.04,"57F5/57F5 mutant"
752.07,1115.35,29,92.02,43.48,"57F5/57F5 mutant"
869.14,1122.89,29,92.02,43.48,"57F5/57F5 mutant"
571.29,1520.56,29,92.02,43.48,"57F5/57F5 mutant"
630.32,194.19,29,92.02,43.48,"57F5/57F5 mutant"
1673.08,1539.28,29,92.02,43.48,"57F5/57F5 mutant"
489.88,1715.26,29,92.02,43.48,"57F5/57F5 mutant"
255.36,677.45,29,94.03,15.87,"57F5/57F5 mutant"
722.53,333.04,29,94.03,15.87,"57F5/57F5 mutant"
779.84,466.37,29,94.03,15.87,"57F5/57F5 mutant"
689.65,1632.51,29,94.03,15.87,"57F5/57F5 mutant"
724.13,331.58,29,94.03,15.87,"57F5/57F5 mutant"
717.38,477.18,29,94.03,15.87,"57F5/57F5 mutant"
1285.71,912.61,29,94.03,15.87,"57F5/57F5 mutant"
937.72,738.35,29,94.03,15.87,"57F5/57F5 mutant"
435.27,1411.96,29,96.15,43.49,"57F5/57F5 mutant"
963.91,1344,29,96.15,43.49,"57F5/57F5 mutant"
68.2,1050.14,29,96.15,43.49,"57F5/57F5 mutant"
746.21,506.47,29,96.15,43.49,"57F5/57F5 mutant"
780.66,466.15,29,96.15,43.49,"57F5/57F5 mutant"
182.69,145.55,29,96.15,43.49,"57F5/57F5 mutant"
471.77,837.33,29,96.15,43.49,"57F5/57F5 mutant"
659.43,979.16,29,96.15,43.49,"57F5/57F5 mutant"
309.65,1775.32,29,96.15,43.49,"57F5/57F5 mutant"
1133.97,1391.37,29,98.38,24.57,"57F5/57F5 mutant"
1089.78,1271.89,29,98.38,24.57,"57F5/57F5 mutant"
635.75,881.62,29,98.38,24.57,"57F5/57F5 mutant"
70.57,1048.67,29,98.38,24.57,"57F5/57F5 mutant"
675,1100.09,29,98.38,24.57,"57F5/57F5 mutant"
1076.48,1796.5,29,98.38,24.57,"57F5/57F5 mutant"
1877.39,1294.13,29,98.38,24.57,"57F5/57F5 mutant"
105.81,1097.8,29,100.61,60.91,"57F5/57F5 mutant"
478.7,1448.1,29,100.61,60.91,"57F5/57F5 mutant"
752.12,1832.01,29,100.61,60.91,"57F5/57F5 mutant"
1015.72,1316.25,29,100.61,60.91,"57F5/57F5 mutant"
1601.52,1062.71,29,100.61,60.91,"57F5/57F5 mutant"
479.8,1447.84,29,100.61,60.91,"57F5/57F5 mutant"
657.74,982.74,29,100.61,60.91,"57F5/57F5 mutant"
1096.41,10.87,29,100.61,60.91,"57F5/57F5 mutant"
761.47,1805.06,29,100.61,60.91,"57F5/57F5 mutant"
1186.26,862.91,29,100.61,60.91,"57F5/57F5 mutant"
1141.46,866.43,29,102.85,55.43,"57F5/57F5 mutant"
963.69,1344.28,29,102.85,55.43,"57F5/57F5 mutant"
1090.4,698.08,29,102.85,55.43,"57F5/57F5 mutant"
259.3,1263.4,29,102.85,55.43,"57F5/57F5 mutant"
1359.38,950.39,29,102.85,55.43,"57F5/57F5 mutant"
1377.67,966.68,29,105.21,99.28,"57F5/57F5 mutant"
1974.17,1304.52,29,105.21,99.28,"57F5/57F5 mutant"
1161.21,1360.98,29,105.21,99.28,"57F5/57F5 mutant"
985.14,1847.87,29,107.7,58.58,"57F5/57F5 mutant"
539.29,1021.92,29,107.7,58.58,"57F5/57F5 mutant"
833.24,1233.89,29,107.7,58.58,"57F5/57F5 mutant"
747.89,503.99,29,107.7,58.58,"57F5/57F5 mutant"
136.15,1103.67,29,107.7,58.58,"57F5/57F5 mutant"
1069.28,1801.24,29,107.7,58.58,"57F5/57F5 mutant"
1290.32,863.19,29,107.7,58.58,"57F5/57F5 mutant"
296.62,810.37,29,110.01,63.42,"57F5/57F5 mutant"
629.46,1725.19,29,110.01,63.42,"57F5/57F5 mutant"
1346.63,1481.25,29,110.01,63.42,"57F5/57F5 mutant"
630.54,885.85,29,110.01,63.42,"57F5/57F5 mutant"
1595.3,1190.89,29,110.01,63.42,"57F5/57F5 mutant"
1302.38,1321.34,29,112.22,57.04,"57F5/57F5 mutant"
2036.93,1374.05,29,112.22,57.04,"57F5/57F5 mutant"
1285.26,855.49,29,112.22,57.04,"57F5/57F5 mutant"
258.03,1256.82,29,112.22,57.04,"57F5/57F5 mutant"
855.52,1754.9,29,112.22,57.04,"57F5/57F5 mutant"
866.28,606.78,29,112.22,57.04,"57F5/57F5 mutant"
80.23,100.76,29,112.22,57.04,"57F5/57F5 mutant"
517,1484.35,29,112.22,57.04,"57F5/57F5 mutant"
599.1,1661.98,29,112.22,57.04,"57F5/57F5 mutant"
1334.02,933.12,29,112.22,57.04,"57F5/57F5 mutant"
1146.78,1284.79,29,114.96,69.31,"57F5/57F5 mutant"
1309.54,1375.36,29,114.96,69.31,"57F5/57F5 mutant"
490.28,1427.19,29,114.96,69.31,"57F5/57F5 mutant"
1939.71,1957.52,29,117.65,78.91,"57F5/57F5 mutant"
1156.22,1308.1,29,117.65,78.91,"57F5/57F5 mutant"
1058.51,1203.94,29,117.65,78.91,"57F5/57F5 mutant"
1515.54,2001.95,29,117.65,78.91,"57F5/57F5 mutant"
570.53,870.64,29,120.4,62.95,"57F5/57F5 mutant"
1195.7,1443.95,29,120.4,62.95,"57F5/57F5 mutant"
304.09,817.7,29,120.4,62.95,"57F5/57F5 mutant"
774.51,1751.4,29,120.4,62.95,"57F5/57F5 mutant"
1473.46,706.98,29,120.4,62.95,"57F5/57F5 mutant"
312.31,620.23,29,123.01,84.8,"57F5/57F5 mutant"
548.72,1545.64,29,123.01,84.8,"57F5/57F5 mutant"
972.81,746.38,29,123.01,84.8,"57F5/57F5 mutant"
1172.89,1767.63,29,123.01,84.8,"57F5/57F5 mutant"
1433.64,1406.16,29,123.01,84.8,"57F5/57F5 mutant"
1191.77,852.6,29,123.01,84.8,"57F5/57F5 mutant"
1297.06,935.65,29,123.01,84.8,"57F5/57F5 mutant"
678.02,1617.72,29,123.01,84.8,"57F5/57F5 mutant"
773.36,274.96,29,123.01,84.8,"57F5/57F5 mutant"
1980.94,1742.04,29,125.64,67.36,"57F5/57F5 mutant"
612.18,197.34,29,125.64,67.36,"57F5/57F5 mutant"
1583.74,1117.22,29,125.64,67.36,"57F5/57F5 mutant"
1177.47,867.45,29,125.64,67.36,"57F5/57F5 mutant"
1316.87,947.08,29,125.64,67.36,"57F5/57F5 mutant"
1878.54,1290.64,29,125.64,67.36,"57F5/57F5 mutant"
377.02,536.04,29,125.64,67.36,"57F5/57F5 mutant"
715.38,334.6,29,128.54,70.91,"57F5/57F5 mutant"
60.2,1635.24,29,128.54,70.91,"57F5/57F5 mutant"
1227.69,1354.24,29,128.54,70.91,"57F5/57F5 mutant"
589.95,1519.88,29,128.54,70.91,"57F5/57F5 mutant"
1100.75,1254.05,29,128.54,70.91,"57F5/57F5 mutant"
253.78,1316.83,29,131.32,53.71,"57F5/57F5 mutant"
939.8,1750.59,29,131.32,53.71,"57F5/57F5 mutant"
1163.11,1840.99,29,131.32,53.71,"57F5/57F5 mutant"
765.69,1845.72,29,131.32,53.71,"57F5/57F5 mutant"
1932.03,1353.64,29,131.32,53.71,"57F5/57F5 mutant"
947.83,1735.32,29,131.32,53.71,"57F5/57F5 mutant"
1511.69,1028.05,29,131.32,53.71,"57F5/57F5 mutant"
1043.37,1355.24,29,134.22,67.48,"57F5/57F5 mutant"
1307.24,1821.62,29,134.22,67.48,"57F5/57F5 mutant"
1932.87,1332.87,29,134.22,67.48,"57F5/57F5 mutant"
807.74,1237.44,29,137.34,44.11,"57F5/57F5 mutant"
1665.48,1283.74,29,137.34,44.11,"57F5/57F5 mutant"
169.56,1167.11,29,137.34,44.11,"57F5/57F5 mutant"
570.13,873.95,29,137.34,44.11,"57F5/57F5 mutant"
268.2,1293.41,29,137.34,44.11,"57F5/57F5 mutant"
1162.38,1838.19,29,137.34,44.11,"57F5/57F5 mutant"
1906.49,1906.45,29,137.34,44.11,"57F5/57F5 mutant"
1013.43,1247.28,29,140.72,72.53,"57F5/57F5 mutant"
1184.32,1327.24,29,140.72,72.53,"57F5/57F5 mutant"
654.94,26.09,29,140.72,72.53,"57F5/57F5 mutant"
679.71,1599.7,29,140.72,72.53,"57F5/57F5 mutant"
831.61,1969.32,29,140.72,72.53,"57F5/57F5 mutant"
525.23,170.05,29,140.72,72.53,"57F5/57F5 mutant"
59.84,1072.48,29,143.8,52.22,"57F5/57F5 mutant"
1016.88,1214.38,29,143.8,52.22,"57F5/57F5 mutant"
201.22,1699.73,29,143.8,52.22,"57F5/57F5 mutant"
889.75,1296.1,29,143.8,52.22,"57F5/57F5 mutant"
344.16,1269.74,29,146.94,55.85,"57F5/57F5 mutant"
955.47,736.43,29,146.94,55.85,"57F5/57F5 mutant"
1176.92,1345.72,29,146.94,55.85,"57F5/57F5 mutant"
824.42,1998.09,29,146.94,55.85,"57F5/57F5 mutant"
861.69,611.06,29,146.94,55.85,"57F5/57F5 mutant"
1078.14,1799.59,29,146.94,55.85,"57F5/57F5 mutant"
460.32,781.96,29,146.94,55.85,"57F5/57F5 mutant"
486.34,1422.2,29,146.94,55.85,"57F5/57F5 mutant"
1097.99,872.77,29,146.94,55.85,"57F5/57F5 mutant"
1578.98,1110.46,29,146.94,55.85,"57F5/57F5 mutant"
671.75,1735.55,29,150.24,63.92,"57F5/57F5 mutant"
896.46,1379.37,29,150.24,63.92,"57F5/57F5 mutant"
1033.53,1807.31,29,150.24,63.92,"57F5/57F5 mutant"
1564.11,1095.41,29,150.24,63.92,"57F5/57F5 mutant"
1596.67,1983.58,29,150.24,63.92,"57F5/57F5 mutant"
1803.56,1948.86,29,150.24,63.92,"57F5/57F5 mutant"
1267.07,1895.2,29,150.24,63.92,"57F5/57F5 mutant"
973.05,1368.74,29,150.24,63.92,"57F5/57F5 mutant"
6.27,841.51,29,150.24,63.92,"57F5/57F5 mutant"
398.88,1313.31,29,150.24,63.92,"57F5/57F5 mutant"
341.41,1272.89,29,153.74,69.09,"57F5/57F5 mutant"
1715.76,1902.29,29,153.74,69.09,"57F5/57F5 mutant"
484.12,728.5,29,153.74,69.09,"57F5/57F5 mutant"
530.03,203.94,29,153.74,69.09,"57F5/57F5 mutant"
965.33,1351.34,29,153.74,69.09,"57F5/57F5 mutant"
1342.93,1478.54,29,153.74,69.09,"57F5/57F5 mutant"
783.1,1751.88,29,153.74,69.09,"57F5/57F5 mutant"
966.57,756.46,29,153.74,69.09,"57F5/57F5 mutant"
1011.13,1664.57,29,153.74,69.09,"57F5/57F5 mutant"
1670.85,2006.91,29,153.74,69.09,"57F5/57F5 mutant"
374.61,833.18,29,157.32,52.54,"57F5/57F5 mutant"
602.38,343.35,29,157.32,52.54,"57F5/57F5 mutant"
1875.07,1310.82,29,157.32,52.54,"57F5/57F5 mutant"
455.2,1392,29,157.32,52.54,"57F5/57F5 mutant"
130.06,1095.08,29,160.76,79.28,"57F5/57F5 mutant"
950.61,1732.82,29,160.76,79.28,"57F5/57F5 mutant"
532.97,205.53,29,160.76,79.28,"57F5/57F5 mutant"
1699.62,1205.19,29,160.76,79.28,"57F5/57F5 mutant"
1097.81,1251.54,29,164.45,50.15,"57F5/57F5 mutant"
1425.96,1526.17,29,164.45,50.15,"57F5/57F5 mutant"
120.58,395.13,29,164.45,50.15,"57F5/57F5 mutant"
838.95,1951.95,29,164.45,50.15,"57F5/57F5 mutant"
203.12,1137.21,29,164.45,50.15,"57F5/57F5 mutant"
1576.62,1109.11,29,164.45,50.15,"57F5/57F5 mutant"
838.78,1765.15,29,167.96,65.06,"57F5/57F5 mutant"
32.01,1042.56,29,167.96,65.06,"57F5/57F5 mutant"
812.24,1051.6,29,167.96,65.06,"57F5/57F5 mutant"
127.92,1145.23,29,171.78,75.92,"57F5/57F5 mutant"
539.99,287.15,29,171.78,75.92,"57F5/57F5 mutant"
844.97,1767.91,29,171.78,75.92,"57F5/57F5 mutant"
1307,953.62,29,171.78,75.92,"57F5/57F5 mutant"
1703.94,1666.89,29,171.78,75.92,"57F5/57F5 mutant"
1710.75,1211.37,29,171.78,75.92,"57F5/57F5 mutant"
956.47,750.19,29,171.78,75.92,"57F5/57F5 mutant"
1965.8,1927.22,29,171.78,75.92,"57F5/57F5 mutant"
732.9,503.95,29,171.78,75.92,"57F5/57F5 mutant"
1964.59,1917.02,29,171.78,75.92,"57F5/57F5 mutant"
600.74,345.22,29,175.66,34.01,"57F5/57F5 mutant"
1081.92,1801.32,29,175.66,34.01,"57F5/57F5 mutant"
373.83,1350.44,29,175.66,34.01,"57F5/57F5 mutant"
445.84,1006.94,29,175.66,34.01,"57F5/57F5 mutant"
1829.62,1764.95,29,175.66,34.01,"57F5/57F5 mutant"
171.81,1195.12,29,179.78,49.84,"57F5/57F5 mutant"
685.05,1586.33,29,179.78,49.84,"57F5/57F5 mutant"
1300.41,943.98,29,179.78,49.84,"57F5/57F5 mutant"
248.91,1285.5,29,179.78,49.84,"57F5/57F5 mutant"
1257.77,1910.56,29,179.78,49.84,"57F5/57F5 mutant"
313.41,1297.82,29,179.78,49.84,"57F5/57F5 mutant"
1394.33,1355.69,29,179.78,49.84,"57F5/57F5 mutant"
1920.76,1439.5,29,183.47,31.18,"57F5/57F5 mutant"
1021.15,1754.43,29,183.47,31.18,"57F5/57F5 mutant"
1359.1,1345.58,29,183.47,31.18,"57F5/57F5 mutant"
916.56,1698.46,29,183.47,31.18,"57F5/57F5 mutant"
536.72,195.33,29,187.92,57.51,"57F5/57F5 mutant"
979.02,1814.3,29,187.92,57.51,"57F5/57F5 mutant"
185.78,1167.47,29,187.92,57.51,"57F5/57F5 mutant"
385.3,828.32,29,187.92,57.51,"57F5/57F5 mutant"
1371.21,1919.43,29,187.92,57.51,"57F5/57F5 mutant"
1831.12,1883.01,29,187.92,57.51,"57F5/57F5 mutant"
2030.06,1368.24,29,187.92,57.51,"57F5/57F5 mutant"
454.54,1345.23,29,187.92,57.51,"57F5/57F5 mutant"
532.2,1436,29,187.92,57.51,"57F5/57F5 mutant"
791.06,1741.48,29,192.04,28.8,"57F5/57F5 mutant"
844.11,1949.18,29,192.04,28.8,"57F5/57F5 mutant"
1445.13,1041.07,29,192.04,28.8,"57F5/57F5 mutant"
1933.28,1320.02,29,192.04,28.8,"57F5/57F5 mutant"
459.66,1369.42,29,192.04,28.8,"57F5/57F5 mutant"
521.32,164.66,29,192.04,28.8,"57F5/57F5 mutant"
179.69,1066.15,29,192.04,28.8,"57F5/57F5 mutant"
703.22,388.35,29,192.04,28.8,"57F5/57F5 mutant"
685.54,1580.46,29,192.04,28.8,"57F5/57F5 mutant"
703.77,388.14,29,192.04,28.8,"57F5/57F5 mutant"
1254.47,870.86,29,192.04,28.8,"57F5/57F5 mutant"
1798.61,1971.61,29,192.04,28.8,"57F5/57F5 mutant"
1018.91,765.98,29,192.04,28.8,"57F5/57F5 mutant"
1057.11,824.71,29,192.04,28.8,"57F5/57F5 mutant"
1886.53,1346.55,29,192.04,28.8,"57F5/57F5 mutant"
510.42,104.62,29,196.65,49.19,"57F5/57F5 mutant"
843.39,1765.8,29,196.65,49.19,"57F5/57F5 mutant"
1199.29,846.89,29,196.65,49.19,"57F5/57F5 mutant"
2015.48,1471.8,29,196.65,49.19,"57F5/57F5 mutant"
780.52,1748.35,29,196.65,49.19,"57F5/57F5 mutant"
1060.69,1204.88,29,196.65,49.19,"57F5/57F5 mutant"
1652.56,1188.44,29,196.65,49.19,"57F5/57F5 mutant"
1059.24,1202.58,29,196.65,49.19,"57F5/57F5 mutant"
1553.97,1150.81,29,196.65,49.19,"57F5/57F5 mutant"
653.12,983.93,29,200.79,53.65,"57F5/57F5 mutant"
786.54,1061.42,29,200.79,53.65,"57F5/57F5 mutant"
1442.57,1039.12,29,200.79,53.65,"57F5/57F5 mutant"
411.51,1260.65,29,200.79,53.65,"57F5/57F5 mutant"
1267.9,761.63,29,200.79,53.65,"57F5/57F5 mutant"
766.57,1815,29,200.79,53.65,"57F5/57F5 mutant"
1499.76,1877.71,29,200.79,53.65,"57F5/57F5 mutant"
315.95,1299.2,29,205.53,60.79,"57F5/57F5 mutant"
1022.83,1783.29,29,205.53,60.79,"57F5/57F5 mutant"
1013.67,1698.65,29,205.53,60.79,"57F5/57F5 mutant"
1367.36,1924.79,29,205.53,60.79,"57F5/57F5 mutant"
1805.87,1453.98,29,205.53,60.79,"57F5/57F5 mutant"
777.46,1746.21,29,209.81,75.56,"57F5/57F5 mutant"
1845.52,1930.32,29,209.81,75.56,"57F5/57F5 mutant"
1407.38,962.08,29,214.74,49.54,"57F5/57F5 mutant"
1616.02,1629.96,29,214.74,49.54,"57F5/57F5 mutant"
1172.62,1765.73,29,214.74,49.54,"57F5/57F5 mutant"
1710.97,1208.94,29,214.74,49.54,"57F5/57F5 mutant"
527.94,899.94,29,219.5,69.21,"57F5/57F5 mutant"
1260.85,1906.16,29,219.5,69.21,"57F5/57F5 mutant"
1479.87,1444.74,29,219.5,69.21,"57F5/57F5 mutant"
1976.06,1404.84,29,219.5,69.21,"57F5/57F5 mutant"
490.55,726.97,29,219.5,69.21,"57F5/57F5 mutant"
1256.01,894.62,29,224.46,77.81,"57F5/57F5 mutant"
1163.41,1763.29,29,224.46,77.81,"57F5/57F5 mutant"
1415.48,1346.34,29,224.46,77.81,"57F5/57F5 mutant"
1659.84,1956.83,29,224.46,77.81,"57F5/57F5 mutant"
1012.67,1655.59,29,224.46,77.81,"57F5/57F5 mutant"
1704.57,1666.77,29,224.46,77.81,"57F5/57F5 mutant"
1976.52,1393.29,29,224.46,77.81,"57F5/57F5 mutant"
101.6,1020.57,29,224.46,77.81,"57F5/57F5 mutant"
1114.68,919.29,29,224.46,77.81,"57F5/57F5 mutant"
1184.92,912.53,29,224.46,77.81,"57F5/57F5 mutant"
1557.58,1190.26,29,224.46,77.81,"57F5/57F5 mutant"
1651.18,1187.98,29,224.46,77.81,"57F5/57F5 mutant"
1927.57,1369.56,29,224.46,77.81,"57F5/57F5 mutant"
522.68,164.59,29,229.62,74.72,"57F5/57F5 mutant"
1273.8,759.98,29,229.62,74.72,"57F5/57F5 mutant"
1694.37,1972.9,29,229.62,74.72,"57F5/57F5 mutant"
1715.2,1940.38,29,229.62,74.72,"57F5/57F5 mutant"
405.73,1306.79,29,229.62,74.72,"57F5/57F5 mutant"
734.15,1686.67,29,229.62,74.72,"57F5/57F5 mutant"
956.08,700.12,29,229.62,74.72,"57F5/57F5 mutant"
1998.1,1361.63,29,234.85,72.73,"57F5/57F5 mutant"
831.87,1242.29,29,234.85,72.73,"57F5/57F5 mutant"
836.46,604.24,29,234.85,72.73,"57F5/57F5 mutant"
1386.67,1057.91,29,240.17,105.8,"57F5/57F5 mutant"
601.86,1512.18,29,240.17,105.8,"57F5/57F5 mutant"
18.59,991.19,29,240.17,105.8,"57F5/57F5 mutant"
955.31,1722.6,29,240.17,105.8,"57F5/57F5 mutant"
214.08,1148.32,29,240.17,105.8,"57F5/57F5 mutant"
791.9,1705.75,29,240.17,105.8,"57F5/57F5 mutant"
1204.74,915.19,29,240.17,105.8,"57F5/57F5 mutant"
1444.24,1905.81,29,245.68,96.57,"57F5/57F5 mutant"
